tpep_pickup_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,tip_amount,total_amount,congestion_surcharge
2021-09-04 07:38:17,1.0,1.84,45,4,0.0,12.3,2.5
2021-09-04 07:56:58,1.0,0.77,79,107,1.66,9.96,2.5
2021-09-04 07:38:21,1.0,17.34,132,233,12.62,75.72,2.5
2021-09-04 07:16:18,1.0,3.3,140,186,4.05,20.35,2.5
2021-09-04 07:44:00,1.0,3.0,114,100,3.0,18.8,2.5
2021-09-04 07:36:35,2.0,10.98,163,138,11.37,56.84,2.5
2021-09-04 07:08:46,1.0,1.81,151,236,0.0,9.3,0.0
2021-09-04 07:38:46,1.0,3.33,43,75,2.0,18.3,2.5
2021-09-04 07:57:19,1.0,0.68,263,43,1.56,9.36,2.5
2021-09-04 07:15:05,1.0,0.8,262,237,1.75,10.55,2.5
2021-09-04 07:59:00,1.0,1.32,249,186,1.86,11.16,2.5
2021-09-04 07:42:15,1.0,1.85,166,74,2.45,12.25,0.0
2021-09-04 07:15:13,1.0,1.1,238,75,1.25,7.55,0.0
2021-09-04 07:20:23,1.0,5.1,75,7,2.0,22.3,2.5
2021-09-04 07:14:03,1.0,11.61,132,61,0.0,37.55,0.0
2021-09-04 07:51:13,1.0,26.2,132,52,14.0,85.05,0.0
2021-09-04 07:21:41,6.0,1.69,229,43,2.46,14.76,2.5
2021-09-04 07:36:01,6.0,2.67,43,43,0.0,15.3,2.5
2021-09-04 07:48:39,1.0,2.0,237,186,0.0,11.3,2.5
2021-09-04 07:30:35,4.0,18.22,132,100,0.0,63.1,2.5
2021-09-04 07:07:16,1.0,6.9,132,76,0.0,22.55,0.0
2021-09-04 07:55:35,1.0,10.0,132,56,0.0,30.55,0.0
2021-09-04 07:37:21,1.0,18.25,132,230,0.02,63.12,2.5
2021-09-04 07:16:45,1.0,11.24,138,212,0.0,39.6,0.0
2021-09-04 07:17:19,1.0,5.79,132,197,0.0,21.05,0.0
2021-09-04 07:57:23,1.0,0.54,142,142,2.19,9.49,2.5
2021-09-04 07:16:19,1.0,19.19,24,132,11.87,71.22,0.0
2021-09-04 07:49:55,2.0,21.6,132,243,0.0,60.6,0.0
2021-09-04 07:38:49,4.0,5.32,13,137,2.08,22.88,2.5
2021-09-04 07:06:25,1.0,1.25,100,163,1.0,10.3,2.5
2021-09-04 07:24:49,1.0,1.64,142,238,2.06,12.36,2.5
2021-09-04 07:35:33,1.0,1.92,239,230,0.0,10.8,2.5
2021-09-04 07:34:42,1.0,12.16,132,138,0.0,36.55,0.0
2021-09-04 07:35:11,1.0,2.38,237,234,0.0,11.8,2.5
2021-09-04 07:58:31,1.0,4.38,163,41,0.0,23.3,2.5
2021-09-04 07:45:58,5.0,17.89,132,100,0.0,63.1,2.5
2021-09-04 07:59:22,2.0,0.73,233,170,0.0,8.8,2.5
2021-09-04 07:28:00,1.0,1.12,137,186,2.06,12.36,2.5
2021-09-04 07:39:52,1.0,3.64,186,164,5.79,25.09,2.5
2021-09-04 07:21:52,1.0,1.46,164,48,2.06,12.36,2.5
2021-09-04 07:37:38,1.0,1.86,238,237,0.0,10.8,2.5
2021-09-04 07:52:17,1.0,1.29,238,75,1.46,8.76,0.0
2021-09-04 07:38:44,1.0,3.15,7,260,3.08,15.38,0.0
2021-09-04 07:50:33,1.0,3.49,260,140,0.0,17.8,2.5
2021-09-04 07:25:38,3.0,18.48,164,132,0.0,55.3,2.5
2021-09-04 07:00:37,1.0,14.4,132,16,5.0,46.05,0.0
2021-09-04 07:04:19,1.0,2.6,263,230,2.66,15.96,2.5
2021-09-04 07:50:27,1.0,0.68,79,107,1.0,8.8,2.5
2021-09-04 07:49:53,1.0,3.7,249,234,0.0,16.8,2.5
2021-09-04 07:57:07,1.0,0.96,237,236,2.0,9.8,2.5
2021-09-04 07:23:40,1.0,2.0,263,74,0.0,11.8,2.5
2021-09-04 07:10:40,1.0,1.2,236,140,0.0,9.8,2.5
2021-09-04 07:24:37,1.0,0.8,262,236,2.05,10.35,2.5
2021-09-04 07:30:36,1.0,0.6,236,262,1.75,10.55,2.5
2021-09-04 07:39:05,1.0,2.6,262,74,2.76,16.56,2.5
2021-09-04 07:57:17,1.0,0.7,74,75,0.0,4.8,0.0
2021-09-04 07:49:37,1.0,1.85,239,48,2.7,13.5,2.5
2021-09-04 07:33:43,1.0,17.1,132,201,0.0,51.0,0.0
2021-09-04 07:21:44,1.0,17.3,132,193,0.0,50.05,0.0
2021-09-04 07:48:03,1.0,2.1,141,170,0.0,12.3,2.5
2021-09-04 07:26:10,1.0,4.15,148,37,3.86,23.16,2.5
2021-09-04 07:34:59,1.0,4.39,138,179,4.26,21.31,0.0
2021-09-04 07:32:16,1.0,1.1,50,68,0.0,9.3,2.5
2021-09-04 07:51:02,1.0,1.6,142,141,0.0,12.8,2.5
2021-09-04 07:17:13,1.0,18.7,132,78,0.0,60.1,0.0
2021-09-04 07:37:26,1.0,1.6,162,246,0.0,10.8,2.5
2021-09-04 07:51:41,2.0,0.5,68,246,2.3,10.1,2.5
2021-09-04 07:54:47,2.0,0.79,234,186,1.8,10.6,2.5
2021-09-04 07:33:43,1.0,1.79,142,236,0.0,11.8,2.5
2021-09-04 07:45:55,1.0,1.34,75,74,1.36,8.16,0.0
2021-09-04 07:49:44,4.0,16.66,132,170,0.0,63.1,2.5
2021-09-04 07:26:39,1.0,0.08,132,132,0.0,4.55,0.0
2021-09-04 07:28:03,1.0,20.44,132,244,0.0,59.35,0.0
2021-09-04 07:03:07,2.0,7.51,132,135,0.0,23.05,0.0
2021-09-04 07:14:04,2.0,14.3,93,161,10.0,71.85,2.5
2021-09-04 07:48:04,1.0,2.7,151,263,2.95,17.75,2.5
2021-09-04 07:19:32,2.0,16.9,132,233,12.6,75.7,2.5
2021-09-04 07:56:07,1.0,5.9,68,88,4.45,26.75,2.5
2021-09-04 07:24:50,1.0,1.37,238,263,2.06,12.36,2.5
2021-09-04 07:41:50,1.0,0.55,79,148,2.19,9.49,2.5
2021-09-04 07:32:19,1.0,10.8,132,196,0.0,32.55,0.0
2021-09-04 07:24:56,1.0,3.59,246,43,4.74,20.54,2.5
2021-09-04 07:41:50,1.0,5.6,161,116,0.0,22.8,2.5
2021-09-04 07:22:21,2.0,17.15,132,140,11.31,67.86,2.5
2021-09-04 07:05:05,1.0,0.2,48,48,0.0,6.3,2.5
2021-09-04 07:23:22,1.0,1.7,90,170,2.05,12.35,2.5
2021-09-04 07:52:10,2.0,9.9,107,138,7.55,45.4,2.5
2021-09-04 07:31:29,1.0,1.0,234,186,0.0,8.8,2.5
2021-09-04 07:52:38,2.0,1.3,142,238,1.95,11.75,2.5
2021-09-04 07:27:59,1.0,1.5,79,186,2.05,12.35,2.5
2021-09-04 07:37:50,1.0,4.27,239,233,3.36,20.16,2.5
2021-09-04 07:38:53,1.0,13.6,138,114,8.7,52.25,2.5
2021-09-04 07:25:57,1.0,0.9,193,193,0.0,6.3,0.0
2021-09-04 07:34:34,2.0,2.3,132,10,0.0,8.8,0.0
2021-09-04 07:56:05,1.0,17.4,132,164,10.0,73.1,2.5
2021-09-04 07:34:42,1.0,1.9,151,236,2.55,15.35,2.5
2021-09-04 07:47:20,1.0,3.0,236,233,4.0,17.3,2.5
2021-09-04 07:43:19,1.0,1.85,238,41,3.84,16.64,2.5
2021-09-04 07:49:29,1.0,0.7,181,181,0.0,5.3,0.0
2021-09-04 07:30:10,2.0,2.39,237,100,0.0,12.8,2.5
2021-09-04 07:59:13,2.0,0.59,141,141,1.36,8.16,2.5
2021-09-04 07:19:07,1.0,2.4,50,237,0.0,13.3,2.5
2021-09-04 07:59:43,1.0,1.7,24,239,2.8,14.1,2.5
2021-09-04 07:30:27,1.0,20.13,132,236,0.0,69.65,2.5
2021-09-04 07:14:26,1.0,0.79,237,262,0.0,7.8,2.5
2021-09-04 07:36:59,1.0,1.5,141,233,1.86,11.16,2.5
2021-09-04 07:44:24,1.0,2.15,137,237,0.0,12.3,2.5
2021-09-04 07:30:54,1.0,6.4,132,95,0.0,21.05,0.0
2021-09-04 07:50:48,1.0,1.32,262,237,0.0,10.3,2.5
2021-09-04 07:10:42,4.0,15.79,132,201,0.0,46.5,0.0
2021-09-04 07:41:19,3.0,1.7,238,236,2.95,14.75,2.5
2021-09-04 07:18:07,1.0,9.31,138,68,0.0,39.1,2.5
2021-09-04 07:48:53,1.0,1.7,143,151,2.36,14.16,2.5
2021-09-04 07:43:57,1.0,4.6,138,93,3.4,20.45,0.0
2021-09-04 07:43:43,1.0,1.58,48,186,2.06,12.36,2.5
2021-09-04 07:14:56,1.0,0.7,262,263,0.0,7.8,2.5
2021-09-04 07:19:34,1.0,2.6,263,162,0.0,12.3,2.5
2021-09-04 07:29:49,1.0,0.5,170,233,0.0,7.3,2.5
2021-09-04 07:48:09,1.0,18.8,140,132,12.35,74.2,2.5
2021-09-04 07:51:05,1.0,3.26,140,238,2.44,18.74,2.5
2021-09-04 07:07:27,1.0,2.6,262,74,3.2,16.0,2.5
2021-09-04 07:35:37,1.0,1.0,262,75,2.3,11.6,2.5
2021-09-04 07:53:44,1.0,2.0,262,74,0.0,10.8,2.5
2021-09-04 07:06:06,1.0,2.8,263,142,1.0,15.3,2.5
2021-09-04 07:12:18,2.0,7.92,162,244,3.8,33.1,2.5
2021-09-04 07:54:33,1.0,0.79,166,41,1.36,8.16,0.0
2021-09-04 07:07:44,3.0,8.99,132,63,0.0,27.55,0.0
2021-09-04 07:29:27,1.0,0.84,230,186,1.0,9.3,2.5
2021-09-04 07:37:51,1.0,0.9,186,233,2.06,12.36,2.5
2021-09-04 07:01:45,1.0,0.83,263,141,0.08,7.88,2.5
2021-09-04 07:08:38,1.0,3.52,263,234,3.95,19.75,2.5
2021-09-04 07:22:53,1.0,1.06,186,170,1.76,10.56,2.5
2021-09-04 07:43:54,1.0,1.04,107,137,1.0,9.3,2.5
2021-09-04 07:31:32,5.0,20.9,132,181,15.01,75.06,0.0
2021-09-04 07:13:15,1.0,4.02,132,216,3.01,18.06,0.0
2021-09-04 07:02:53,1.0,3.94,79,87,0.0,16.3,2.5
2021-09-04 07:25:29,2.0,1.97,249,161,2.16,12.96,2.5
2021-09-04 07:36:07,1.0,0.91,137,186,1.86,11.16,2.5
2021-09-04 07:52:52,1.0,2.36,234,237,0.0,13.3,2.5
2021-09-04 07:10:13,1.0,2.6,238,74,2.0,14.8,2.5
2021-09-04 07:45:13,1.0,2.0,48,234,2.25,13.55,2.5
2021-09-04 07:08:57,1.0,11.83,132,138,0.0,35.55,0.0
2021-09-04 07:39:22,2.0,7.7,41,138,0.0,30.35,0.0
2021-09-04 07:36:22,1.0,2.6,186,148,2.95,17.75,2.5
2021-09-04 07:50:58,1.0,1.29,43,142,5.15,15.45,2.5
2021-09-04 07:41:17,1.0,2.5,239,162,0.0,15.8,2.5
2021-09-04 07:15:22,1.0,3.7,231,161,3.15,18.95,2.5
2021-09-04 07:02:22,1.0,1.24,48,170,2.0,12.3,2.5
2021-09-04 07:47:26,1.0,1.16,75,238,1.36,8.16,0.0
2021-09-04 07:46:12,5.0,18.15,132,48,0.0,61.85,2.5
2021-09-04 07:55:18,2.0,21.48,132,239,12.62,75.72,2.5
2021-09-04 07:12:50,1.0,1.41,186,162,0.0,12.3,2.5
2021-09-04 07:25:08,1.0,2.58,170,142,0.0,12.8,2.5
2021-09-04 07:38:01,2.0,0.89,48,48,1.76,10.56,2.5
2021-09-04 07:52:13,1.0,2.5,143,186,0.0,13.8,2.5
2021-09-04 07:50:55,1.0,0.01,132,132,0.0,2.68,0.0
2021-09-04 07:52:50,1.0,32.08,132,1,22.91,137.46,0.0
2021-09-04 07:46:54,1.0,1.5,238,166,2.25,13.55,2.5
2021-09-04 07:53:33,1.0,17.04,132,164,15.78,78.88,2.5
2021-09-04 07:49:15,1.0,1.3,142,140,0.0,11.3,2.5
2021-09-04 07:29:47,1.0,1.39,88,231,0.0,9.8,2.5
2021-09-04 07:38:17,1.0,3.81,231,68,0.0,16.8,2.5
2021-09-04 07:37:16,1.0,21.76,132,224,12.62,75.72,2.5
2021-09-04 07:14:23,1.0,2.63,79,186,2.66,15.96,2.5
2021-09-04 07:26:23,1.0,1.05,68,170,0.0,8.8,2.5
2021-09-04 07:41:29,1.0,2.5,141,233,2.36,14.16,2.5
2021-09-04 07:47:25,1.0,5.31,233,255,4.16,24.96,2.5
2021-09-04 07:06:35,1.0,4.15,74,230,3.56,21.36,2.5
2021-09-04 07:26:03,3.0,17.63,132,164,0.0,63.1,2.5
2021-09-04 07:34:24,2.0,2.42,113,163,2.46,14.76,2.5
2021-09-04 07:20:57,1.0,2.2,186,237,0.0,12.3,2.5
2021-09-04 07:30:47,1.0,1.0,237,170,0.0,8.3,2.5
2021-09-04 07:35:41,1.0,8.2,170,138,5.23,40.08,2.5
2021-09-04 07:45:34,1.0,8.6,74,231,0.0,28.3,2.5
2021-09-04 07:08:48,3.0,17.1,132,140,7.0,69.96,2.5
2021-09-04 07:57:42,1.0,1.4,193,7,0.0,7.8,0.0
2021-09-04 07:30:43,1.0,1.1,239,143,1.85,11.15,2.5
2021-09-04 07:54:38,1.0,1.1,151,238,1.0,10.3,2.5
2021-09-04 07:03:45,1.0,9.6,79,89,15.55,47.35,2.5
2021-09-04 07:07:32,1.0,1.8,238,163,2.35,14.15,2.5
2021-09-04 07:22:30,3.0,2.9,239,161,3.55,17.85,2.5
2021-09-04 07:40:46,1.0,18.4,237,1,0.0,86.6,0.0
2021-09-04 07:03:51,1.0,10.3,48,192,6.96,41.76,2.5
2021-09-04 07:22:20,1.0,7.87,132,129,7.76,38.81,0.0
2021-09-04 07:28:37,1.0,13.6,132,198,0.0,42.55,0.0
2021-09-04 07:24:29,2.0,1.87,229,137,2.0,12.8,2.5
2021-09-04 07:34:22,2.0,2.65,233,263,2.56,15.36,2.5
2021-09-04 07:49:29,2.0,1.15,237,236,2.64,11.44,2.5
2021-09-04 07:55:39,2.0,1.72,236,74,0.0,10.8,2.5
2021-09-04 07:57:54,1.0,17.75,132,162,12.37,75.47,2.5
2021-09-04 07:03:02,1.0,1.25,100,234,1.96,11.76,2.5
2021-09-04 07:26:07,1.0,8.58,148,129,1.0,29.8,2.5
2021-09-04 07:59:51,4.0,18.2,132,68,12.6,75.7,2.5
2021-09-04 07:16:37,5.0,4.48,24,161,4.58,22.88,2.5
2021-09-04 07:22:40,1.0,4.32,41,230,2.0,23.3,2.5
2021-09-04 07:50:11,1.0,1.11,142,239,2.06,12.36,2.5
2021-09-04 07:31:08,1.0,1.8,236,238,0.0,12.3,2.5
2021-09-04 07:44:13,1.0,4.7,238,244,3.75,22.55,2.5
2021-09-04 07:48:18,2.0,6.8,138,196,5.0,28.55,0.0
2021-09-04 07:02:38,1.0,10.29,239,138,7.97,47.82,2.5
2021-09-04 07:40:25,1.0,7.09,138,168,0.0,30.6,0.0
2021-09-04 07:21:11,1.0,10.55,163,138,7.97,47.82,2.5
2021-09-04 07:30:29,1.0,0.94,234,68,0.0,8.8,2.5
2021-09-04 07:49:24,1.0,1.18,186,234,1.96,11.76,2.5
2021-09-04 07:28:22,1.0,2.6,239,48,2.86,17.16,2.5
2021-09-04 07:46:28,1.0,4.89,75,107,2.04,21.21,2.5
2021-09-04 07:07:35,1.0,8.5,137,116,8.75,38.05,2.5
2021-09-04 07:34:06,1.0,3.6,152,43,3.25,19.55,2.5
2021-09-04 07:52:55,1.0,1.1,237,229,1.75,10.55,2.5
2021-09-04 07:58:30,1.0,2.3,229,234,0.0,12.3,2.5
2021-09-04 07:16:43,1.0,4.53,260,162,0.0,20.8,2.5
2021-09-04 07:45:33,1.0,0.7,162,162,1.56,9.36,2.5
2021-09-04 07:42:12,1.0,0.03,132,132,0.0,3.3,0.0
2021-09-04 07:42:47,2.0,17.63,132,100,12.37,74.22,2.5
2021-09-04 07:43:56,1.0,8.6,132,95,3.0,30.55,0.0
2021-09-04 07:15:14,1.0,8.0,142,147,0.0,29.3,2.5
2021-09-04 07:07:39,1.0,2.53,162,75,3.69,15.99,2.5
2021-09-04 07:34:01,1.0,2.27,186,79,2.86,17.16,2.5
2021-09-04 07:05:53,1.0,1.3,164,246,0.0,9.3,2.5
2021-09-04 07:16:18,1.0,0.9,90,68,1.0,9.8,2.5
2021-09-04 07:38:27,1.0,1.6,186,107,0.0,12.8,2.5
2021-09-04 07:00:26,1.0,0.78,262,140,1.0,9.3,2.5
2021-09-04 07:24:09,1.0,4.11,141,249,3.66,21.96,2.5
2021-09-04 07:42:46,1.0,1.3,249,234,2.79,12.09,2.5
2021-09-04 07:22:50,2.0,2.04,233,114,2.26,13.56,2.5
2021-09-04 07:31:06,1.0,1.48,114,164,1.5,11.8,2.5
2021-09-04 07:39:07,1.0,2.28,170,141,4.29,18.59,2.5
2021-09-04 07:55:48,2.0,17.43,263,132,8.9,68.25,0.0
2021-09-04 07:21:21,1.0,1.7,79,90,0.0,11.8,2.5
2021-09-04 07:00:48,3.0,8.88,262,138,6.97,41.82,2.5
2021-09-04 07:43:59,2.0,0.9,263,141,0.78,8.58,2.5
2021-09-04 07:28:21,2.0,7.6,132,130,0.0,26.05,0.0
2021-09-04 07:58:57,1.0,1.1,186,113,0.0,9.3,2.5
2021-09-04 07:22:31,1.0,2.87,107,140,1.0,13.8,2.5
2021-09-04 07:03:01,1.0,3.3,247,69,0.0,14.8,0.0
2021-09-04 07:22:18,4.0,1.0,141,140,1.65,9.95,2.5
2021-09-04 07:27:13,1.0,1.4,140,162,1.11,11.91,2.5
2021-09-04 07:43:03,1.0,1.8,263,74,2.05,12.35,2.5
2021-09-04 07:15:51,1.0,0.44,90,249,1.7,8.5,2.5
2021-09-04 07:51:22,2.0,2.0,233,90,0.0,12.8,2.5
2021-09-04 07:33:14,1.0,1.81,237,75,0.0,11.3,2.5
2021-09-04 07:42:24,1.0,2.14,43,141,2.83,14.13,2.5
2021-09-04 07:59:35,1.0,1.57,140,163,0.0,11.8,2.5
2021-09-04 07:50:39,2.0,22.1,132,239,12.6,75.7,2.5
2021-09-04 07:27:31,1.0,2.3,132,219,0.0,10.55,0.0
2021-09-04 07:58:05,1.0,17.4,132,68,8.0,71.1,2.5
2021-09-04 07:11:40,1.0,1.7,140,143,2.5,14.3,2.5
2021-09-04 07:30:10,1.0,1.3,143,162,1.95,11.75,2.5
2021-09-04 07:43:41,1.0,9.1,233,138,3.0,38.35,2.5
2021-09-04 07:58:19,1.0,1.4,262,74,0.0,9.3,2.5
2021-09-04 07:37:12,1.0,0.71,148,4,0.0,8.3,2.5
2021-09-04 07:54:37,1.0,1.4,137,229,1.96,11.76,2.5
2021-09-04 07:20:06,1.0,21.7,132,238,11.9,75.0,2.5
2021-09-04 07:40:30,1.0,20.37,132,239,12.62,75.72,2.5
2021-09-04 07:52:09,1.0,4.16,239,137,3.86,23.16,2.5
2021-09-04 07:20:14,1.0,1.94,236,74,2.16,12.96,2.5
2021-09-04 07:33:12,1.0,1.76,236,141,0.0,10.3,2.5
2021-09-04 07:42:08,1.0,1.0,236,75,1.76,10.56,2.5
2021-09-04 07:51:56,1.0,0.87,236,263,0.0,8.8,2.5
2021-09-04 07:46:56,1.0,7.33,236,138,5.0,38.35,2.5
2021-09-04 07:21:32,1.0,0.74,237,140,0.0,8.3,2.5
2021-09-04 07:40:34,1.0,3.03,79,237,2.76,16.56,2.5
2021-09-04 07:20:36,1.0,0.87,170,186,1.86,11.16,2.5
2021-09-04 07:31:46,1.0,1.42,68,113,0.0,9.8,2.5
2021-09-04 07:07:11,1.0,3.0,263,48,3.15,18.95,2.5
2021-09-04 07:33:36,1.0,1.4,48,162,2.25,13.55,2.5
2021-09-04 07:43:37,2.0,5.1,162,129,0.0,22.3,2.5
2021-09-04 07:27:33,1.0,5.27,263,79,4.06,24.36,2.5
2021-09-04 07:43:55,1.0,9.51,137,138,7.27,43.62,2.5
2021-09-04 07:18:12,1.0,19.7,48,231,0.0,55.3,2.5
2021-09-04 07:39:22,1.0,1.9,151,142,2.15,12.95,2.5
2021-09-04 07:57:50,1.0,0.8,142,48,2.05,10.35,2.5
2021-09-04 07:09:51,1.0,0.82,141,141,1.0,8.8,2.5
2021-09-04 07:55:06,1.0,12.13,138,100,13.68,59.28,2.5
2021-09-04 07:51:49,1.0,2.54,163,249,3.69,15.99,2.5
2021-09-04 07:32:58,1.0,1.28,186,170,3.24,14.04,2.5
2021-09-04 07:52:44,2.0,1.26,236,239,1.96,11.76,2.5
2021-09-04 07:28:41,1.0,14.02,132,223,8.01,48.06,0.0
2021-09-04 07:07:02,1.0,3.65,48,75,0.0,16.3,2.5
2021-09-04 07:32:13,1.0,1.97,186,48,0.0,10.8,2.5
2021-09-04 07:55:50,1.0,3.79,90,238,3.16,18.96,2.5
2021-09-04 07:18:01,1.0,1.26,48,43,0.0,9.8,2.5
2021-09-04 07:25:37,1.0,2.66,43,263,2.86,17.16,2.5
2021-09-04 07:39:46,1.0,21.18,132,229,12.37,75.47,2.5
2021-09-04 07:28:53,1.0,1.5,234,233,0.0,11.3,2.5
2021-09-04 07:41:29,1.0,4.2,233,151,3.45,20.75,2.5
2021-09-04 07:58:29,1.0,2.6,238,68,2.65,15.95,2.5
2021-09-04 07:51:09,1.0,1.0,239,142,1.95,11.75,2.5
2021-09-04 07:26:42,5.0,1.96,170,43,0.56,11.86,2.5
2021-09-04 07:17:18,1.0,2.15,234,163,3.69,15.99,2.5
2021-09-04 07:55:47,1.0,1.99,230,239,0.0,12.8,2.5
2021-09-04 07:52:54,1.0,14.89,132,226,0.0,43.55,0.0
2021-09-04 07:35:50,1.0,1.6,236,237,2.35,14.15,2.5
2021-09-04 07:50:06,2.0,2.8,237,113,2.95,17.75,2.5
2021-09-04 07:15:57,1.0,1.6,237,263,0.0,9.8,2.5
2021-09-04 07:23:55,1.0,0.8,263,75,0.0,7.8,2.5
2021-09-04 07:36:20,1.0,1.6,236,140,2.15,12.95,2.5
2021-09-04 07:45:10,2.0,1.9,141,162,3.0,14.3,2.5
2021-09-04 07:58:45,1.0,0.5,170,170,1.36,8.16,2.5
2021-09-04 07:47:53,1.0,21.33,132,25,0.0,62.05,0.0
2021-09-04 07:11:04,1.0,0.92,229,161,0.0,9.3,2.5
2021-09-04 07:22:47,1.0,2.59,234,231,0.0,12.8,2.5
2021-09-04 07:33:52,1.0,2.63,231,4,2.66,15.96,2.5
2021-09-04 07:54:04,1.0,9.28,170,138,7.07,42.42,2.5
2021-09-04 07:11:27,1.0,0.8,262,263,10.0,18.3,2.5
2021-09-04 07:21:08,1.0,1.7,140,163,2.45,14.75,2.5
2021-09-04 07:35:37,1.0,2.7,163,107,2.65,15.95,2.5
2021-09-04 07:23:59,1.0,0.01,132,132,0.0,4.55,0.0
2021-09-04 07:48:10,2.0,5.6,88,33,4.06,24.36,2.5
2021-09-04 07:49:06,1.0,8.9,151,138,6.65,40.0,0.0
2021-09-04 07:36:08,2.0,11.82,132,61,7.91,47.46,0.0
2021-09-04 07:11:33,1.0,1.96,234,233,2.0,13.3,2.5
2021-09-04 07:23:37,1.0,0.7,236,141,0.0,9.8,2.5
2021-09-04 07:40:16,1.0,1.0,236,141,0.0,8.8,2.5
2021-09-04 07:49:32,1.0,1.9,237,230,2.45,14.75,2.5
2021-09-04 07:15:53,3.0,1.17,74,41,0.0,6.8,0.0
2021-09-04 07:36:10,3.0,2.32,239,246,2.36,14.16,2.5
2021-09-04 07:40:03,2.0,2.53,182,183,5.0,15.8,0.0
2021-09-04 07:58:38,1.0,2.89,43,230,0.0,14.8,2.5
2021-09-04 07:21:25,2.0,19.3,132,116,5.4,66.0,0.0
2021-09-04 07:25:30,3.0,19.3,132,163,0.0,56.55,2.5
2021-09-04 07:09:46,1.0,19.0,132,166,10.0,70.6,0.0
2021-09-04 07:50:39,1.0,4.8,166,48,0.0,19.3,2.5
2021-09-04 07:21:13,1.0,0.5,7,7,0.0,4.8,0.0
2021-09-04 07:46:18,1.0,2.6,263,142,2.0,17.3,2.5
2021-09-04 07:46:03,1.0,2.6,42,239,2.7,18.0,2.5
2021-09-04 07:59:55,1.0,1.0,43,142,1.85,11.15,2.5
2021-09-04 07:08:56,1.0,3.01,141,186,2.86,17.16,2.5
2021-09-04 07:29:39,1.0,2.67,100,141,2.76,16.56,2.5
2021-09-04 07:49:06,1.0,0.48,237,140,0.0,7.3,2.5
2021-09-04 07:53:39,1.0,4.78,140,42,0.0,17.8,2.5
2021-09-04 07:04:41,5.0,1.35,239,142,2.64,11.44,2.5
2021-09-04 07:11:51,5.0,2.67,68,231,2.76,16.56,2.5
2021-09-04 07:39:19,5.0,4.14,113,65,0.0,16.8,2.5
2021-09-04 07:18:21,1.0,1.91,48,229,0.0,11.3,2.5
