tpep_pickup_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,tip_amount,total_amount,congestion_surcharge
2021-03-01 04:51:05,1.0,1.52,100,90,0.0,11.3,2.5
2021-03-01 04:21:51,1.0,0.56,142,239,1.56,9.36,2.5
2021-03-01 04:03:17,1.0,2.69,151,236,0.0,14.3,2.5
2021-03-01 04:37:04,1.0,0.69,24,238,1.16,6.96,0.0
2021-03-01 04:27:43,1.0,18.19,135,162,0.0,58.42,0.0
2021-03-01 04:46:08,1.0,0.84,186,249,2.49,10.79,2.5
2021-03-01 04:01:39,1.0,2.9,100,238,4.4,19.2,2.5
2021-03-01 04:47:58,1.0,7.62,75,82,3.14,30.4,0.0
2021-03-01 04:44:06,1.0,6.1,48,116,0.0,22.8,2.5
2021-03-01 04:11:27,1.0,6.2,48,42,2.0,25.8,2.5
2021-03-01 04:08:59,2.0,4.31,41,159,0.0,17.3,0.0
2021-03-01 04:04:12,5.0,2.52,163,151,0.0,13.8,2.5
2021-03-01 04:13:31,2.0,4.64,236,167,0.0,20.3,2.5
2021-03-01 04:14:51,1.0,3.01,152,238,2.0,16.8,2.5
2021-03-01 04:11:50,1.0,3.77,90,238,1.0,18.3,2.5
2021-03-01 04:46:35,1.0,1.67,68,142,2.26,13.56,2.5
2021-03-01 04:48:27,2.0,1.3,68,161,0.0,9.8,2.5
2021-03-01 04:41:59,1.0,1.04,48,163,2.2,11.0,2.5
2021-03-01 04:27:24,2.0,18.39,137,251,0.0,58.92,2.5
2021-03-01 04:34:12,1.0,7.29,233,25,8.34,36.14,2.5
2021-03-01 04:42:46,1.0,4.04,48,75,3.46,20.76,2.5
2021-03-01 04:56:44,1.0,2.18,75,140,3.54,15.34,2.5
2021-03-01 04:58:16,1.0,3.6,74,161,3.15,18.95,2.5
2021-03-01 04:06:08,1.0,0.95,48,233,0.0,9.8,2.5
2021-03-01 04:05:16,6.0,2.41,231,90,2.0,14.3,2.5
2021-03-01 04:25:51,6.0,4.61,170,226,2.0,20.3,2.5
2021-03-01 04:49:02,1.0,0.71,186,230,1.66,9.96,2.5
2021-03-01 04:00:59,1.0,6.1,162,82,0.0,24.8,2.5
2021-03-01 04:55:36,1.0,3.96,233,43,7.2,25.0,2.5
2021-03-01 04:16:05,1.0,6.69,132,197,0.0,22.3,0.0
2021-03-01 04:54:08,1.0,1.07,230,163,0.0,9.3,2.5
2021-03-01 04:20:31,2.0,0.4,186,246,0.0,7.8,2.5
2021-03-01 04:09:28,1.0,6.01,75,249,0.0,22.3,2.5
2021-03-01 04:04:57,1.0,3.8,140,226,5.04,21.84,2.5
2021-03-01 04:24:18,1.0,0.8,100,90,0.0,8.3,2.5
2021-03-01 04:04:36,1.0,5.12,171,129,0.0,17.8,0.0
2021-03-01 04:58:25,2.0,1.57,263,140,0.0,10.3,2.5
2021-03-01 04:55:00,2.0,1.18,48,100,0.08,9.88,2.5
2021-03-01 04:59:58,2.0,5.0,116,50,4.7,23.5,2.5
2021-03-02 04:52:16,1.0,2.2,163,137,0.0,12.8,2.5
2021-03-02 04:36:47,1.0,4.2,151,233,5.6,24.4,2.5
2021-03-02 04:45:06,1.0,1.5,186,50,1.95,11.75,2.5
2021-03-02 04:31:28,3.0,3.52,141,41,0.0,15.8,2.5
2021-03-02 04:56:34,1.0,1.4,68,161,2.94,12.74,2.5
2021-03-02 04:47:13,5.0,7.92,132,222,0.0,24.3,0.0
2021-03-02 04:56:46,1.0,3.64,186,13,0.0,15.8,2.5
2021-03-02 04:56:25,1.0,1.3,186,107,1.5,11.3,2.5
2021-03-02 04:42:50,1.0,6.9,141,88,3.2,27.0,2.5
2021-03-02 04:25:13,1.0,2.3,90,148,0.0,13.3,2.5
2021-03-02 04:56:37,1.0,3.9,186,75,0.0,16.8,2.5
2021-03-02 04:45:32,1.0,3.18,186,148,3.36,20.16,2.5
2021-03-02 04:19:50,2.0,1.16,164,230,0.0,9.8,2.5
2021-03-02 04:48:47,1.0,1.8,137,48,0.7,13.0,2.5
2021-03-02 04:31:06,2.0,16.64,38,137,0.0,53.92,0.0
2021-03-02 04:17:22,1.0,0.5,140,140,3.0,10.8,2.5
2021-03-02 04:39:22,1.0,1.9,236,140,3.8,16.6,2.5
2021-03-02 04:40:25,2.0,1.33,90,164,2.45,12.25,2.5
2021-03-02 04:48:03,3.0,10.2,107,138,0.0,39.92,2.5
2021-03-02 04:14:29,1.0,0.36,263,263,1.0,8.3,2.5
2021-03-02 04:57:40,1.0,2.34,238,50,0.0,13.3,2.5
2021-03-02 04:55:00,1.0,2.6,79,186,0.0,13.8,2.5
2021-03-02 04:23:57,1.0,1.1,137,164,0.0,9.3,2.5
2021-03-02 04:43:06,1.0,1.1,186,137,0.0,11.3,2.5
2021-03-02 04:27:46,6.0,4.28,230,87,0.0,18.3,2.5
2021-03-02 04:58:21,6.0,2.89,186,140,0.0,15.3,2.5
2021-03-02 04:32:51,1.0,18.2,135,162,0.0,57.92,0.0
2021-03-02 04:44:42,1.0,0.84,186,249,2.49,10.79,2.5
2021-03-02 04:29:30,2.0,1.1,186,234,1.0,9.8,2.5
2021-03-02 04:57:55,2.0,2.7,186,140,3.45,17.25,2.5
2021-03-02 04:15:27,1.0,10.03,137,213,0.0,31.8,2.5
2021-03-02 04:06:35,1.0,6.42,132,134,4.26,25.56,0.0
2021-03-02 04:49:16,1.0,3.13,140,170,3.7,20.0,2.5
2021-03-02 04:29:42,1.0,3.44,48,75,6.25,22.05,2.5
2021-03-02 04:51:42,1.0,2.22,75,140,5.0,17.3,2.5
2021-03-02 04:04:09,1.0,2.02,41,168,0.0,10.8,0.0
2021-03-02 04:44:57,1.0,1.28,186,161,0.0,9.8,2.5
2021-03-02 04:26:06,1.0,2.83,116,168,0.0,13.8,0.0
2021-03-02 04:07:15,1.0,4.0,249,142,3.95,23.75,2.5
2021-03-02 04:31:48,1.0,2.3,143,246,1.5,13.8,2.5
2021-03-02 04:07:28,1.0,1.2,100,163,2.05,12.35,2.5
2021-03-02 04:32:32,1.0,6.39,233,65,6.99,30.29,2.5
2021-03-02 04:24:05,1.0,18.11,132,51,0.0,55.42,0.0
2021-03-02 04:50:48,1.0,1.7,42,42,0.0,8.8,0.0
2021-03-02 04:22:18,1.0,3.0,164,238,4.55,19.85,2.5
2021-03-02 04:50:28,1.0,1.1,186,161,0.0,9.8,2.5
2021-03-02 04:57:15,1.0,0.8,234,186,0.0,8.3,2.5
2021-03-02 04:48:36,1.0,4.89,100,231,4.16,24.96,2.5
2021-03-02 04:08:08,1.0,5.88,137,166,0.0,21.8,2.5
2021-03-02 04:24:32,6.0,1.11,230,50,0.0,9.8,2.5
2021-03-02 04:36:03,6.0,1.44,50,170,0.0,12.3,2.5
2021-03-02 04:52:51,1.0,0.5,41,151,0.0,4.8,0.0
2021-03-02 04:56:38,1.0,1.32,238,166,2.34,10.14,0.0
2021-03-02 04:44:57,1.0,1.0,186,170,2.79,12.09,2.5
2021-03-02 04:43:59,1.0,3.2,186,45,0.0,15.8,2.5
2021-03-02 04:35:06,1.0,6.98,237,244,5.36,32.16,2.5
2021-03-03 04:28:52,5.0,1.81,141,137,0.0,10.8,2.5
2021-03-03 04:38:58,1.0,1.3,186,137,2.25,13.55,2.5
2021-03-03 04:47:03,1.0,3.31,186,231,0.0,15.3,2.5
2021-03-03 04:35:38,1.0,4.1,151,162,5.3,23.1,2.5
2021-03-03 04:47:59,1.0,1.5,186,48,2.05,12.35,2.5
2021-03-03 04:54:43,1.0,1.2,48,100,0.0,10.8,2.5
2021-03-03 04:42:38,1.0,0.44,249,90,0.0,7.3,2.5
2021-03-03 04:12:35,1.0,14.3,132,225,12.35,53.65,0.0
2021-03-03 04:46:58,1.0,1.29,186,48,0.0,9.3,2.5
2021-03-03 04:24:26,1.0,17.9,132,234,15.35,76.78,2.5
2021-03-03 04:24:39,5.0,18.18,132,256,12.45,62.25,0.0
2021-03-03 04:16:56,1.0,2.05,137,48,2.0,15.3,2.5
2021-03-03 04:55:55,2.0,1.47,142,48,2.06,12.36,2.5
2021-03-03 04:58:06,1.0,1.3,186,107,1.5,11.3,2.5
2021-03-03 04:18:58,1.0,1.6,179,193,0.0,9.3,0.0
2021-03-03 04:29:40,2.0,0.81,68,246,0.0,9.3,2.5
2021-03-03 04:15:20,1.0,19.73,132,166,5.0,63.92,0.0
2021-03-03 04:48:35,2.0,3.23,68,231,2.96,17.76,2.5
2021-03-03 04:21:56,1.0,4.43,249,45,4.95,24.75,2.5
2021-03-03 04:25:05,1.0,16.3,132,208,0.0,51.42,0.0
2021-03-03 04:19:29,1.0,6.21,137,129,0.0,24.8,2.5
2021-03-03 04:26:21,1.0,19.41,132,87,11.06,66.36,2.5
2021-03-03 04:51:09,1.0,1.2,164,137,0.0,10.3,2.5
2021-03-03 04:47:17,1.0,3.3,107,50,0.0,15.8,2.5
2021-03-03 04:57:01,2.0,4.57,186,13,3.86,23.16,2.5
2021-03-03 04:32:19,2.0,16.59,38,137,0.0,53.92,0.0
2021-03-03 04:48:03,1.0,3.1,68,140,0.0,15.8,2.5
2021-03-03 04:28:42,2.0,2.69,113,13,0.0,14.8,2.5
2021-03-03 04:49:23,1.0,1.26,238,166,1.86,11.16,2.5
2021-03-03 04:53:47,1.0,1.42,166,116,1.0,9.3,0.0
2021-03-03 04:21:34,1.0,1.73,186,137,0.0,12.8,2.5
2021-03-03 04:56:09,1.0,6.08,97,140,4.46,26.76,2.5
2021-03-03 04:52:27,1.0,19.36,132,26,3.0,56.3,0.0
2021-03-03 04:35:36,2.0,15.5,48,10,0.0,55.3,2.5
2021-03-03 04:00:05,1.0,3.4,226,163,0.0,16.8,2.5
2021-03-03 04:51:47,1.0,1.0,238,166,0.0,6.8,0.0
2021-03-03 04:49:31,6.0,0.9,186,90,2.49,10.79,2.5
2021-03-03 04:08:48,1.0,1.11,148,79,3.0,12.8,2.5
2021-03-03 04:36:19,1.0,17.08,48,1,0.0,82.8,2.5
2021-03-03 04:24:53,1.0,18.28,135,162,0.0,59.42,0.0
2021-03-03 04:44:52,2.0,1.8,141,262,2.75,16.55,2.5
2021-03-03 04:22:14,1.0,12.1,132,138,0.0,34.8,0.0
2021-03-03 04:23:18,1.0,18.72,132,144,13.82,69.12,2.5
2021-03-03 04:55:46,2.0,0.4,79,79,2.5,11.3,2.5
2021-03-03 04:10:50,1.0,1.86,41,239,2.36,14.16,2.5
2021-03-03 04:26:46,1.0,3.31,142,75,6.25,22.05,2.5
2021-03-03 04:53:19,1.0,2.19,75,140,5.0,17.3,2.5
2021-03-03 04:30:52,1.0,2.64,107,230,4.14,17.94,2.5
2021-03-03 04:42:51,5.0,7.7,140,49,0.0,28.3,2.5
2021-03-03 04:14:06,2.0,7.96,263,160,0.0,29.3,2.5
2021-03-03 04:00:19,1.0,0.9,230,50,0.0,9.8,2.5
2021-03-03 04:11:53,1.0,2.27,231,4,4.14,17.94,2.5
2021-03-03 04:50:36,1.0,1.01,164,230,0.0,8.8,2.5
2021-03-03 04:35:20,1.0,7.7,75,138,0.0,29.42,0.0
2021-03-03 04:12:26,1.0,5.21,107,226,4.16,24.96,2.5
2021-03-03 04:59:27,1.0,9.13,132,95,0.0,27.3,0.0
2021-03-03 04:42:38,1.0,5.81,233,159,6.54,28.34,2.5
2021-03-03 04:38:38,5.0,9.47,229,138,0.0,30.8,2.5
2021-03-03 04:38:29,1.0,6.1,230,159,0.0,22.8,2.5
2021-03-03 04:50:01,1.0,5.07,90,75,1.0,21.3,2.5
2021-03-03 04:04:43,1.0,1.65,100,142,2.16,12.96,2.5
2021-03-03 04:23:41,1.0,22.4,132,48,15.35,76.77,2.5
2021-03-03 04:50:39,1.0,2.2,186,211,0.0,12.8,2.5
2021-03-03 04:57:04,1.0,2.88,186,140,0.0,14.8,2.5
2021-03-04 04:51:09,1.0,1.27,186,161,0.0,10.3,2.5
2021-03-04 04:22:37,1.0,1.7,238,142,0.0,12.3,2.5
2021-03-04 04:41:58,1.0,4.3,151,162,5.6,24.4,2.5
2021-03-04 04:59:51,2.0,0.8,141,140,0.0,8.8,2.5
2021-03-04 04:26:36,1.0,8.06,164,164,0.0,30.8,2.5
2021-03-04 04:59:54,1.0,0.55,230,186,2.19,9.49,2.5
2021-03-04 04:05:52,1.0,1.15,186,162,0.0,10.3,2.5
2021-03-04 04:56:20,1.0,6.79,140,45,2.43,26.73,2.5
2021-03-04 04:51:01,1.0,3.9,186,75,0.0,16.3,2.5
2021-03-04 04:26:37,1.0,1.7,263,238,0.0,11.3,2.5
2021-03-04 04:18:38,3.0,1.6,186,161,2.0,13.3,2.5
2021-03-04 04:50:56,1.0,1.2,186,170,2.45,12.25,2.5
2021-03-04 04:22:58,1.0,6.0,237,129,0.0,24.3,2.5
2021-03-04 04:53:13,1.0,2.9,100,141,0.0,14.3,2.5
2021-03-04 04:50:04,2.0,4.57,186,13,3.76,22.56,2.5
2021-03-04 04:50:10,1.0,16.58,38,137,0.0,52.92,0.0
2021-03-04 04:30:39,1.0,3.0,151,244,0.0,12.8,0.0
2021-03-04 04:50:07,3.0,4.27,100,75,0.0,17.8,2.5
2021-03-04 04:27:10,1.0,3.76,48,75,4.89,21.19,2.5
2021-03-04 04:29:19,1.0,3.14,107,50,0.0,14.8,2.5
2021-03-04 04:53:45,1.0,2.6,24,75,0.0,13.8,0.0
2021-03-04 04:03:12,1.0,10.41,152,208,0.0,30.3,0.0
2021-03-04 04:00:55,2.0,1.65,107,68,0.0,10.8,2.5
2021-03-04 04:18:05,2.0,7.21,90,198,0.0,33.42,2.5
2021-03-04 04:59:47,1.0,2.23,238,50,0.0,-12.8,-2.5
2021-03-04 04:59:47,1.0,2.23,238,50,0.0,12.8,2.5
2021-03-04 04:55:44,1.0,5.52,79,143,6.54,28.34,2.5
2021-03-04 04:50:48,1.0,1.4,186,161,2.45,12.25,2.5
2021-03-04 04:21:45,1.0,0.7,137,233,0.0,7.8,2.5
2021-03-04 04:45:28,6.0,1.58,186,107,0.0,10.8,2.5
2021-03-04 04:58:22,6.0,9.0,186,89,6.86,41.16,2.5
2021-03-04 04:27:15,1.0,18.18,135,162,0.0,60.42,0.0
2021-03-04 04:45:25,1.0,5.1,211,262,4.35,26.15,2.5
2021-03-04 04:44:11,2.0,0.9,186,249,2.45,10.75,2.5
2021-03-04 04:48:20,1.0,1.7,249,224,1.0,12.3,2.5
2021-03-04 04:45:46,1.0,0.7,234,79,1.55,9.35,2.5
2021-03-04 04:11:19,1.0,3.28,166,244,2.0,15.8,0.0
2021-03-04 04:26:11,1.0,1.93,249,4,0.0,12.8,2.5
2021-03-04 04:42:44,1.0,1.89,137,48,0.2,12.0,2.5
2021-03-04 04:18:38,1.0,3.11,186,231,0.0,14.8,2.5
2021-03-04 04:37:01,1.0,2.26,249,137,0.0,12.3,2.5
2021-03-04 04:06:19,1.0,2.2,140,143,0.0,16.3,2.5
2021-03-04 04:08:13,1.0,3.5,141,246,0.0,19.8,2.5
2021-03-04 04:26:36,1.0,0.5,143,143,1.8,9.1,2.5
2021-03-04 04:33:12,1.0,1.9,246,142,3.65,15.95,2.5
2021-03-04 04:38:50,1.0,1.9,142,90,0.0,12.3,2.5
2021-03-04 04:52:37,1.0,8.0,68,68,5.0,48.3,2.5
2021-03-04 04:51:52,1.0,0.8,90,100,0.0,8.8,2.5
2021-03-04 04:04:11,1.0,1.09,170,90,2.79,12.09,2.5
2021-03-04 04:53:00,1.0,0.77,141,141,1.56,9.36,2.5
2021-03-04 04:51:08,1.0,1.2,186,107,1.0,11.3,2.5
2021-03-04 04:02:33,1.0,4.3,140,112,0.0,19.3,2.5
2021-03-04 04:01:53,1.0,0.89,107,4,0.0,9.8,2.5
2021-03-04 04:41:33,1.0,5.45,233,168,6.09,26.39,2.5
2021-03-04 04:58:39,1.0,4.71,75,246,0.0,18.8,2.5
2021-03-04 04:03:10,1.0,3.2,239,68,0.0,14.8,2.5
2021-03-04 04:49:07,1.0,0.6,74,75,1.0,7.3,0.0
2021-03-04 04:15:34,1.0,6.0,75,158,2.0,24.8,2.5
2021-03-04 04:37:50,1.0,21.2,132,243,0.0,58.92,0.0
2021-03-04 04:13:02,1.0,4.11,100,41,0.0,20.3,2.5
2021-03-04 04:44:40,1.0,4.94,75,186,0.0,19.3,2.5
2021-03-04 04:58:47,1.0,10.0,132,39,0.0,29.3,0.0
2021-03-04 04:27:04,2.0,11.38,171,81,0.0,82.66,0.0
2021-03-04 04:11:26,1.0,0.86,48,48,4.0,12.3,2.5
2021-03-04 04:49:24,1.0,2.99,186,237,3.06,18.36,2.5
2021-03-04 04:43:58,1.0,1.5,68,48,2.05,12.35,2.5
2021-03-04 04:49:28,2.0,2.14,229,186,0.0,12.3,2.5
2021-03-05 04:26:03,1.0,0.48,186,68,0.0,-7.8,-2.5
2021-03-05 04:26:03,1.0,0.48,186,68,0.0,7.8,2.5
2021-03-05 04:31:33,1.0,4.2,151,233,5.6,24.4,2.5
2021-03-05 04:44:48,1.0,0.5,186,164,0.0,7.8,2.5
2021-03-05 04:18:41,1.0,12.34,68,248,0.0,38.8,2.5
2021-03-05 04:22:43,1.0,1.85,239,141,3.08,15.38,2.5
2021-03-05 04:46:51,1.0,1.3,263,74,0.0,9.8,2.5
2021-03-05 04:51:43,1.0,3.61,186,13,3.06,18.36,2.5
2021-03-05 04:56:02,1.0,2.78,141,79,3.0,15.8,2.5
2021-03-05 04:36:00,6.0,14.13,13,138,8.36,50.16,2.5
2021-03-05 04:28:36,1.0,3.58,249,237,3.46,20.76,2.5
2021-03-05 04:43:18,1.0,6.0,68,87,2.0,24.8,2.5
2021-03-05 04:43:27,1.0,2.7,141,170,0.0,13.3,2.5
2021-03-05 04:52:14,1.0,1.0,186,170,1.95,11.75,2.5
2021-03-05 04:58:57,2.0,0.4,186,90,0.0,7.3,2.5
2021-03-05 04:07:19,2.0,4.59,90,97,4.06,24.36,2.5
2021-03-05 04:57:01,1.0,1.15,229,140,0.0,9.8,2.5
2021-03-05 04:32:00,1.0,0.95,186,90,0.88,9.68,2.5
2021-03-05 04:15:05,1.0,2.47,140,75,2.76,16.56,2.5
2021-03-05 04:39:20,1.0,3.18,262,233,0.0,15.8,2.5
2021-03-05 04:01:03,1.0,7.8,68,36,7.55,37.85,2.5
2021-03-05 04:40:01,1.0,3.3,237,41,0.0,15.3,2.5
2021-03-05 04:53:17,3.0,0.72,186,161,1.56,9.36,2.5
2021-03-05 04:29:06,1.0,16.57,191,137,0.0,54.42,0.0
2021-03-05 04:37:20,1.0,1.3,68,68,1.95,11.75,2.5
2021-03-05 04:04:18,1.0,0.7,236,263,1.75,10.55,2.5
2021-03-05 04:13:32,1.0,2.6,236,41,4.55,19.85,2.5
2021-03-05 04:33:24,1.0,3.8,238,170,0.0,17.8,2.5
2021-03-05 04:42:49,1.0,3.3,107,50,0.7,17.0,2.5
2021-03-05 04:07:20,1.0,4.42,230,88,2.0,19.3,2.5
2021-03-05 04:41:03,1.0,1.65,233,186,2.26,13.56,2.5
2021-03-05 04:12:27,4.0,3.4,68,151,3.7,18.5,2.5
2021-03-05 04:11:27,1.0,0.4,48,48,0.0,7.3,2.5
2021-03-05 04:30:36,1.0,3.2,107,163,1.5,16.8,2.5
2021-03-05 04:21:19,1.0,7.27,144,74,1.0,26.3,2.5
2021-03-05 04:26:03,1.0,18.18,135,162,0.0,58.42,0.0
2021-03-05 04:51:37,1.0,0.98,186,230,2.2,11.0,2.5
2021-03-05 04:06:47,1.0,0.7,170,234,2.3,11.6,2.5
2021-03-05 04:26:28,1.0,1.0,230,229,2.05,12.35,2.5
2021-03-05 04:29:00,1.0,6.4,88,100,0.0,24.3,2.5
2021-03-05 04:23:30,1.0,13.0,132,138,7.35,44.15,0.0
2021-03-05 04:52:06,2.0,4.7,186,166,1.5,20.3,2.5
2021-03-05 04:29:24,1.0,3.46,48,75,6.5,22.3,2.5
2021-03-05 04:52:41,1.0,2.22,75,140,5.0,17.3,2.5
2021-03-05 04:20:26,2.0,15.7,186,6,0.0,59.04,2.5
2021-03-05 04:01:56,1.0,2.12,230,237,0.0,12.3,2.5
2021-03-05 04:41:50,1.0,0.6,100,48,1.66,9.96,2.5
2021-03-05 04:22:16,1.0,1.44,90,48,2.06,12.36,2.5
2021-03-05 04:28:32,1.0,10.8,48,138,6.96,41.76,2.5
2021-03-05 04:29:37,5.0,2.34,140,75,2.56,15.36,2.5
2021-03-05 04:17:09,1.0,0.9,68,158,1.75,10.55,2.5
2021-03-05 04:36:45,1.0,0.5,142,163,1.65,9.95,2.5
2021-03-05 04:42:17,1.0,1.7,163,236,2.0,14.3,2.5
2021-03-05 04:57:41,1.0,1.7,75,239,1.0,13.8,2.5
2021-03-05 04:10:43,1.0,1.93,90,161,0.0,10.8,2.5
2021-03-05 04:35:02,1.0,6.98,125,151,6.45,32.25,2.5
2021-03-05 04:10:48,1.0,1.29,186,142,0.0,9.3,2.5
2021-03-05 04:47:31,1.0,3.8,166,24,0.0,17.3,0.0
2021-03-05 04:35:22,1.0,11.55,211,134,7.0,46.3,2.5
2021-03-05 04:48:18,1.0,0.86,163,237,0.0,8.8,2.5
2021-03-05 04:45:14,1.0,1.4,68,142,1.95,11.75,2.5
2021-03-05 04:20:04,1.0,18.29,90,132,18.43,79.85,2.5
2021-03-05 04:01:59,1.0,0.98,75,74,0.0,-52.8,0.0
2021-03-05 04:01:59,1.0,0.98,75,74,0.0,52.8,0.0
2021-03-05 04:42:21,1.0,1.69,233,107,3.09,13.39,2.5
2021-03-05 04:43:23,5.0,1.56,231,144,1.01,12.81,2.5
2021-03-05 04:28:36,6.0,3.13,186,140,0.0,16.3,2.5
2021-03-05 04:40:00,1.0,0.94,68,249,0.0,9.3,2.5
2021-03-05 04:38:39,2.0,1.44,230,237,2.7,13.5,2.5
2021-03-05 04:56:38,1.0,4.15,42,140,0.0,17.8,2.5
2021-03-05 04:19:19,1.0,9.38,164,138,4.0,41.42,2.5
2021-03-05 04:59:13,4.0,0.48,236,236,0.0,8.3,2.5
2021-03-05 04:54:03,1.0,1.47,186,107,0.0,10.8,2.5
2021-03-05 04:01:15,1.0,1.05,249,186,0.0,8.8,2.5
2021-03-05 04:31:29,1.0,7.21,263,45,0.0,24.8,2.5
2021-03-05 04:06:13,2.0,1.24,100,164,0.0,9.8,2.5
2021-03-05 04:58:51,1.0,5.95,151,107,0.0,23.8,2.5
2021-03-05 04:59:59,1.0,1.5,186,249,0.0,10.3,2.5
2021-03-05 04:53:46,2.0,0.84,142,239,0.0,8.8,2.5
2021-03-05 04:08:21,1.0,1.54,68,50,2.58,12.88,2.5
2021-03-05 04:20:28,1.0,1.65,50,142,5.0,15.8,2.5
2021-03-05 04:53:26,1.0,6.64,164,152,0.0,26.8,2.5
2021-03-08 04:05:42,1.0,2.8,239,246,4.1,17.9,2.5
2021-03-08 04:16:05,1.0,1.3,246,90,1.95,11.75,2.5
2021-03-08 04:56:11,1.0,3.36,186,231,0.0,15.8,2.5
2021-03-08 04:34:13,1.0,4.2,151,162,5.6,24.4,2.5
2021-03-08 04:56:27,1.0,1.4,186,161,2.45,12.25,2.5
2021-03-08 04:56:16,1.0,3.88,186,75,0.0,17.3,2.5
2021-03-08 04:57:32,1.0,0.66,68,246,2.08,10.38,2.5
2021-03-08 04:57:17,1.0,0.88,186,170,0.0,8.8,2.5
2021-03-08 04:16:46,1.0,2.08,246,163,2.95,14.75,2.5
2021-03-08 04:37:43,1.0,2.93,246,239,3.16,18.96,2.5
2021-03-08 04:56:54,1.0,1.3,186,107,1.5,11.3,2.5
2021-03-08 04:46:17,1.0,0.38,74,42,0.0,4.8,0.0
2021-03-08 04:36:20,1.0,0.9,236,75,0.0,8.8,2.5
2021-03-08 04:48:12,1.0,1.6,79,234,0.0,11.3,2.5
2021-03-08 04:19:11,1.0,4.5,137,256,0.0,19.3,2.5
2021-03-08 04:47:21,1.0,2.9,211,246,3.8,19.1,2.5
2021-03-08 04:57:23,1.0,1.6,186,161,1.84,12.64,2.5
2021-03-08 04:21:08,1.0,4.36,263,246,3.76,22.56,2.5
2021-03-08 04:52:48,1.0,3.41,100,145,0.0,15.8,2.5
2021-03-08 04:54:30,4.0,2.06,79,88,2.66,15.96,2.5
2021-03-08 04:58:42,1.0,1.4,186,113,2.05,12.35,2.5
2021-03-08 04:21:41,2.0,2.7,246,79,2.75,16.55,2.5
2021-03-08 04:20:12,1.0,0.9,244,244,0.0,6.3,0.0
2021-03-08 04:49:33,1.0,1.21,186,170,0.0,10.8,2.5
2021-03-08 04:20:34,1.0,1.77,143,246,0.0,10.8,2.5
2021-03-08 04:09:29,1.0,4.19,246,236,3.76,22.56,2.5
2021-03-08 04:34:32,1.0,0.88,246,48,2.79,12.09,2.5
2021-03-08 04:47:05,1.0,3.23,246,231,3.16,18.96,2.5
2021-03-08 04:32:42,1.0,3.08,87,34,0.0,15.8,2.5
2021-03-08 04:43:05,1.0,2.5,230,238,0.0,13.8,2.5
2021-03-08 04:40:58,2.0,7.0,79,168,0.0,24.8,2.5
2021-03-08 04:16:31,1.0,1.3,48,90,0.0,10.8,2.5
2021-03-08 04:32:24,1.0,16.55,38,137,0.0,53.42,0.0
2021-03-08 04:30:05,1.0,11.0,48,138,0.0,41.42,2.5
2021-03-08 04:34:03,1.0,0.6,263,263,0.0,7.8,2.5
2021-03-08 04:47:27,1.0,8.8,263,138,7.05,42.47,2.5
2021-03-08 04:35:11,3.0,3.71,230,75,0.0,15.8,2.5
2021-03-08 04:06:46,1.0,2.8,246,79,1.0,15.3,2.5
2021-03-08 04:34:48,2.0,7.9,246,244,5.45,32.75,2.5
