tpep_pickup_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,tip_amount,total_amount,congestion_surcharge
2021-06-05 06:25:30,1.0,1.6,100,142,0.0,10.3,2.5
2021-06-05 06:21:19,2.0,1.9,186,48,2.26,13.56,2.5
2021-06-05 06:36:43,2.0,2.42,143,151,2.36,14.16,2.5
2021-06-05 06:43:41,2.0,2.65,151,237,2.96,17.76,2.5
2021-06-05 06:25:35,1.0,0.7,141,43,1.65,9.95,2.5
2021-06-05 06:38:05,2.0,2.8,141,186,1.0,15.3,2.5
2021-06-05 06:50:49,1.0,0.9,186,230,0.0,8.3,2.5
2021-06-05 06:10:19,1.0,18.96,43,132,11.87,71.22,0.0
2021-06-05 06:07:31,2.0,5.75,48,65,0.0,21.3,2.5
2021-06-05 06:45:32,1.0,18.1,132,42,12.1,72.7,0.0
2021-06-05 06:31:34,1.0,4.0,263,186,0.0,16.8,2.5
2021-06-05 06:29:56,1.0,3.3,141,246,3.0,19.3,2.5
2021-06-05 06:08:03,1.0,5.45,100,42,0.0,20.3,2.5
2021-06-05 06:35:11,2.0,0.61,236,43,0.0,7.8,2.5
2021-06-05 06:43:44,1.0,3.1,236,234,1.0,14.8,2.5
2021-06-05 06:48:10,2.0,11.53,132,188,0.0,38.05,0.0
2021-06-05 06:11:03,2.0,9.79,238,138,6.0,44.35,2.5
2021-06-05 06:50:47,3.0,18.5,132,230,0.0,63.1,2.5
2021-06-05 06:28:46,1.0,2.32,151,142,2.36,14.16,2.5
2021-06-05 06:36:55,1.0,2.42,48,236,0.0,12.8,2.5
2021-06-05 06:52:00,1.0,8.7,236,138,10.0,38.8,2.5
2021-06-05 06:08:01,1.0,23.07,48,230,13.0,95.8,2.5
2021-06-05 06:07:24,1.0,2.76,79,230,2.56,15.36,2.5
2021-06-05 06:20:43,1.0,2.28,249,13,2.95,14.75,2.5
2021-06-05 06:15:13,1.0,10.83,132,72,0.0,34.05,0.0
2021-06-05 06:09:09,1.0,19.3,132,116,9.09,69.69,0.0
2021-06-05 06:26:25,2.0,2.68,43,161,3.84,16.64,2.5
2021-06-05 06:37:25,2.0,2.08,237,75,1.11,11.91,2.5
2021-06-05 06:30:14,2.0,1.48,233,186,2.06,12.36,2.5
2021-06-05 06:29:46,1.0,1.0,186,137,2.3,11.6,2.5
2021-06-05 06:47:52,2.0,2.6,162,148,0.0,13.8,2.5
2021-06-05 06:19:24,1.0,3.7,164,145,5.15,22.45,2.5
2021-06-05 06:04:46,2.0,1.6,90,230,0.01,10.31,2.5
2021-06-05 06:27:47,1.0,18.7,90,132,9.0,64.3,2.5
2021-06-05 06:19:31,3.0,0.66,263,75,1.08,8.38,2.5
2021-06-05 06:57:11,1.0,0.6,137,107,1.0,8.3,2.5
2021-06-05 06:13:23,1.0,2.3,233,48,2.55,15.35,2.5
2021-06-05 06:33:20,2.0,8.7,263,138,6.85,41.2,2.5
2021-06-05 06:00:28,1.0,6.1,79,226,0.0,23.8,2.5
2021-06-05 06:36:29,1.0,2.5,107,140,0.0,11.8,2.5
2021-06-05 06:30:08,1.0,18.8,249,132,11.05,66.35,2.5
2021-06-05 06:59:51,1.0,1.8,140,162,2.55,12.85,2.5
2021-06-05 06:01:04,1.0,7.08,48,173,0.0,-27.8,-2.5
2021-06-05 06:01:04,1.0,7.08,48,173,0.0,27.8,2.5
2021-06-05 06:29:10,1.0,18.98,236,132,7.0,68.85,2.5
2021-06-05 06:43:27,1.0,2.5,48,140,2.0,15.8,2.5
2021-06-05 06:56:44,1.0,3.5,140,186,2.0,18.3,2.5
2021-06-05 06:15:20,1.0,4.01,125,141,1.5,18.3,2.5
2021-06-05 06:17:26,1.0,0.7,234,68,0.0,7.8,2.5
2021-06-05 06:30:11,1.0,6.9,249,61,4.0,30.8,2.5
2021-06-05 06:30:30,1.0,16.15,140,21,9.96,59.76,2.5
2021-06-05 06:09:24,2.0,1.88,79,162,1.13,12.43,2.5
2021-06-05 06:37:39,2.0,1.69,90,48,1.96,11.76,2.5
2021-06-05 06:55:19,1.0,5.89,162,168,0.0,21.8,2.5
2021-06-05 06:53:40,2.0,4.49,75,186,0.0,17.8,2.5
2021-06-05 06:50:33,1.0,0.5,43,142,0.0,7.3,2.5
2021-06-05 06:27:07,1.0,22.6,148,148,10.0,65.3,2.5
2021-06-05 06:29:51,1.0,4.3,148,142,3.0,21.3,2.5
2021-06-05 06:52:30,2.0,2.1,163,262,1.77,13.57,2.5
2021-06-05 06:49:26,1.0,1.0,233,161,0.0,9.8,2.5
2021-06-05 06:52:32,1.0,18.06,132,79,2.2,65.3,2.5
2021-06-05 06:19:17,1.0,2.0,97,148,0.0,11.3,2.5
2021-06-05 06:41:47,1.0,0.9,113,90,0.0,8.3,2.5
2021-06-05 06:48:41,1.0,1.6,100,43,1.0,11.3,2.5
2021-06-05 06:58:53,1.0,1.58,146,179,0.0,7.8,0.0
2021-06-05 06:15:04,1.0,1.9,236,142,0.0,11.8,2.5
2021-06-05 06:19:03,1.0,1.31,170,163,0.0,9.8,2.5
2021-06-05 06:31:28,1.0,4.46,163,7,0.0,19.8,2.5
2021-06-05 06:14:10,2.0,3.3,141,68,0.0,15.3,2.5
2021-06-05 06:32:09,1.0,6.4,234,166,2.0,26.3,2.5
2021-06-05 06:34:42,3.0,1.63,148,249,0.0,10.8,2.5
2021-06-05 06:43:25,3.0,1.45,236,140,2.45,12.25,2.5
2021-06-05 06:53:38,1.0,2.03,79,186,3.99,17.29,2.5
2021-06-05 06:06:50,5.0,5.06,226,100,0.0,22.8,2.5
2021-06-05 06:31:02,5.0,1.02,186,137,1.86,11.16,2.5
2021-06-05 06:52:36,5.0,3.35,141,226,0.0,15.3,2.5
2021-06-05 06:31:42,1.0,3.78,113,140,2.0,18.8,2.5
2021-06-05 06:38:35,1.0,0.94,137,164,1.66,9.96,2.5
2021-06-05 06:56:16,1.0,1.35,90,113,2.45,12.25,2.5
2021-06-05 06:48:56,2.0,17.25,164,132,12.37,74.22,2.5
2021-06-05 06:55:34,2.0,3.92,79,236,3.06,18.36,2.5
2021-06-05 06:58:34,1.0,4.3,114,140,3.45,20.75,2.5
2021-06-05 06:51:58,1.0,1.2,238,75,1.86,11.16,2.5
2021-06-05 06:45:46,1.0,2.3,262,163,3.8,16.6,2.5
2021-06-05 06:37:20,1.0,1.34,68,68,1.76,10.56,2.5
2021-06-05 06:54:07,1.0,0.48,186,68,1.36,8.16,2.5
2021-06-05 06:18:35,1.0,16.1,132,256,3.0,48.55,0.0
2021-06-05 06:57:26,1.0,1.1,137,100,2.06,12.36,2.5
2021-06-05 06:25:57,1.0,4.72,24,164,4.83,24.13,2.5
2021-06-05 06:43:06,1.0,1.5,164,224,3.09,13.39,2.5
2021-06-05 06:54:21,1.0,1.34,107,186,0.0,11.3,2.5
2021-06-05 06:49:04,1.0,3.73,140,90,2.0,19.8,2.5
2021-06-05 06:05:41,1.0,1.1,163,161,1.75,10.55,2.5
2021-06-05 06:16:56,1.0,1.7,239,24,0.0,10.8,2.5
2021-06-05 06:27:24,1.0,10.1,151,138,7.85,47.2,2.5
2021-06-05 06:48:30,2.0,0.57,75,236,1.59,6.89,0.0
2021-06-05 06:01:40,1.0,2.5,229,143,2.76,16.56,2.5
2021-06-05 06:13:18,2.0,2.2,143,141,5.0,18.3,2.5
2021-06-05 06:32:52,2.0,0.36,141,236,1.0,7.8,2.5
2021-06-05 06:40:22,2.0,1.63,141,142,7.0,18.8,2.5
2021-06-05 06:34:02,1.0,19.56,132,238,11.87,72.47,0.0
2021-06-05 06:05:22,3.0,9.96,79,244,0.0,32.8,2.5
2021-06-05 06:48:25,2.0,9.38,238,138,9.46,47.31,2.5
2021-06-05 06:20:52,1.0,2.51,33,195,0.0,11.3,0.0
2021-06-05 06:27:18,1.0,8.24,75,138,5.0,35.85,0.0
2021-06-05 06:48:11,1.0,0.73,223,7,0.0,5.3,0.0
2021-06-05 06:56:59,1.0,0.58,179,179,0.0,5.3,0.0
2021-06-05 06:52:20,1.0,1.33,142,43,2.06,12.36,2.5
2021-06-05 06:59:56,1.0,2.04,114,68,0.0,11.3,2.5
2021-06-05 06:39:30,1.0,0.53,140,140,3.0,10.3,2.5
2021-06-05 06:44:53,1.0,0.59,262,236,0.0,7.8,2.5
2021-06-05 06:52:39,1.0,2.12,236,74,2.0,13.3,2.5
2021-06-05 06:29:56,2.0,3.2,90,141,2.0,16.3,2.5
2021-06-05 06:44:15,1.0,0.8,141,236,1.55,9.35,2.5
2021-06-05 06:50:30,1.0,3.4,236,234,0.0,14.8,2.5
2021-06-05 06:02:55,1.0,5.7,79,179,4.25,25.55,2.5
2021-06-05 06:34:05,1.0,5.9,170,82,5.45,32.8,2.5
2021-06-05 06:38:44,1.0,0.39,148,148,0.0,123.3,2.5
2021-06-05 06:37:40,1.0,2.91,239,68,2.96,17.76,2.5
2021-06-05 06:31:12,1.0,2.46,239,229,0.0,13.3,2.5
2021-06-05 06:45:22,1.0,2.27,141,75,2.36,14.16,2.5
2021-06-05 06:53:37,1.0,19.2,24,132,2.0,61.35,0.0
2021-06-05 06:40:12,1.0,8.5,132,117,0.0,28.05,0.0
2021-06-05 06:23:54,1.0,5.56,41,107,0.0,22.3,2.5
2021-06-05 06:50:05,1.0,2.35,170,236,0.0,11.8,2.5
2021-06-05 06:26:15,1.0,12.27,70,132,0.0,33.8,0.0
2021-06-05 06:23:28,1.0,11.07,68,220,6.0,42.6,2.5
2021-06-05 06:53:00,1.0,4.24,243,168,0.0,14.3,0.0
2021-06-05 06:02:14,1.0,1.27,162,186,0.98,10.78,2.5
2021-06-05 06:10:51,2.0,18.07,249,132,15.46,77.31,2.5
2021-06-05 06:24:13,3.0,2.65,74,140,1.2,14.0,2.5
2021-06-05 06:30:27,1.0,5.31,151,137,0.0,21.8,2.5
2021-06-05 06:09:46,1.0,5.0,79,236,3.75,22.55,2.5
2021-06-05 06:06:11,1.0,6.45,261,140,4.56,27.36,2.5
2021-06-05 06:25:17,1.0,9.06,263,138,7.07,42.42,2.5
2021-06-05 06:26:37,1.0,2.6,239,161,3.3,16.6,2.5
2021-06-05 06:46:37,1.0,1.9,75,166,1.55,9.35,0.0
2021-06-05 06:58:10,1.0,2.5,229,79,0.0,12.8,2.5
2021-06-05 06:23:36,2.0,4.14,232,181,0.0,18.8,2.5
2021-06-05 06:46:19,1.0,1.12,181,181,0.0,6.8,0.0
2021-06-05 06:04:20,2.0,4.64,113,143,5.79,25.09,2.5
2021-06-05 06:22:12,1.0,18.94,239,132,0.0,55.3,2.5
2021-06-05 06:20:21,1.0,1.88,137,249,3.84,16.64,2.5
2021-06-05 06:21:49,5.0,1.04,230,161,1.86,11.16,2.5
2021-06-05 06:29:22,5.0,3.0,161,75,3.99,17.29,2.5
2021-06-05 06:48:56,1.0,37.53,135,44,0.0,109.35,0.0
2021-06-05 06:39:09,1.0,9.29,141,138,7.17,43.02,2.5
2021-06-05 06:22:53,4.0,17.15,141,132,0.0,55.3,2.5
2021-06-05 06:55:38,1.0,0.97,238,236,1.67,10.97,2.5
2021-06-05 06:10:06,3.0,3.72,226,230,0.0,17.8,2.5
2021-06-05 06:42:00,2.0,1.71,48,246,0.0,11.8,2.5
2021-06-05 06:41:23,1.0,2.4,48,141,2.55,15.35,2.5
2021-06-05 06:35:04,2.0,0.79,107,113,0.0,8.3,2.5
2021-06-05 06:45:04,2.0,0.91,90,68,1.0,9.3,2.5
2021-06-05 06:56:45,2.0,0.86,90,186,0.0,8.3,2.5
2021-06-05 06:07:19,2.0,3.1,141,186,0.0,14.8,2.5
2021-06-05 06:44:05,1.0,6.04,231,75,2.0,23.8,2.5
2021-06-05 06:28:26,2.0,0.06,116,116,0.0,3.3,0.0
2021-06-05 06:23:02,1.0,1.08,229,237,1.96,11.76,2.5
2021-06-05 06:24:53,1.0,0.91,79,148,0.0,8.8,2.5
2021-06-05 06:34:57,1.0,2.72,107,140,2.46,14.76,2.5
2021-06-05 06:50:18,1.0,0.54,166,166,0.0,4.8,0.0
2021-06-05 06:28:42,1.0,1.28,186,48,0.0,8.8,2.5
2021-06-05 06:34:44,1.0,1.55,43,236,2.16,12.96,2.5
2021-06-05 06:55:49,1.0,6.42,141,70,0.0,25.8,2.5
2021-06-05 06:07:15,1.0,17.77,132,163,12.12,72.72,0.0
2021-06-05 06:41:12,5.0,1.12,68,170,0.0,9.3,2.5
2021-06-05 06:47:15,2.0,1.45,170,48,0.0,10.3,2.5
2021-06-05 06:56:00,4.0,0.9,43,142,1.66,9.96,2.5
2021-06-05 06:38:20,4.0,0.06,239,239,0.0,-5.8,-2.5
2021-06-05 06:38:20,4.0,0.06,239,239,0.0,5.8,2.5
2021-06-05 06:05:15,1.0,2.1,91,155,0.0,0.31,0.0
2021-06-05 06:07:02,1.0,3.8,263,234,0.0,16.8,2.5
2021-06-05 06:28:37,1.0,2.3,48,141,2.65,15.95,2.5
2021-06-05 06:40:16,1.0,2.0,141,230,3.5,15.3,2.5
2021-06-05 06:55:25,1.0,0.4,43,43,0.0,7.3,2.5
2021-06-05 06:59:13,1.0,1.84,143,48,3.2,14.0,2.5
2021-06-05 06:34:38,2.0,19.19,236,132,12.37,74.22,2.5
2021-06-05 06:07:32,1.0,8.7,262,13,4.24,32.54,2.5
2021-06-05 06:42:19,1.0,3.82,79,88,3.26,19.56,2.5
2021-06-05 06:02:56,3.0,9.8,100,127,0.0,31.8,2.5
2021-06-05 06:39:40,3.0,1.4,50,186,1.2,11.0,2.5
2021-06-05 06:55:26,3.0,0.5,230,163,1.0,7.8,2.5
2021-06-05 06:50:28,1.0,5.85,68,151,0.0,21.8,2.5
2021-06-05 06:19:49,3.0,1.9,162,68,0.0,11.8,2.5
2021-06-05 06:32:09,1.0,2.7,68,231,0.0,13.8,2.5
2021-06-05 06:56:09,1.0,1.4,43,233,1.0,11.3,2.5
2021-06-05 06:45:07,1.0,1.32,249,90,0.0,9.3,2.5
2021-06-05 06:11:16,2.0,12.03,132,82,0.0,34.8,0.0
2021-06-05 06:42:10,1.0,12.26,132,129,0.0,38.05,0.0
2021-06-05 06:15:04,1.0,0.02,238,238,0.0,5.8,2.5
2021-06-05 06:15:34,1.0,20.71,238,132,7.25,70.35,2.5
2021-06-05 06:16:33,1.0,4.0,75,145,0.0,16.3,2.5
2021-06-05 06:45:14,1.0,1.3,237,162,2.6,11.4,2.5
2021-06-05 06:05:24,6.0,3.06,4,233,3.06,18.36,2.5
2021-06-05 06:21:38,1.0,2.3,238,152,0.0,11.8,2.5
2021-06-05 06:44:39,1.0,3.3,238,244,3.05,18.35,2.5
2021-06-05 06:25:52,1.0,16.87,43,1,4.0,84.35,0.0
2021-06-05 06:43:29,1.0,2.04,239,140,0.0,11.8,2.5
2021-06-05 06:43:12,1.0,0.5,90,68,0.0,7.3,2.5
2021-06-05 06:49:14,1.0,1.1,186,137,1.0,10.8,2.5
2021-06-05 06:13:54,1.0,11.91,48,138,0.0,43.35,2.5
2021-06-05 06:57:46,1.0,1.0,170,186,2.0,10.8,2.5
2021-06-05 06:24:14,1.0,1.5,43,239,1.96,11.76,2.5
2021-06-05 06:28:24,1.0,12.0,230,138,8.77,52.62,2.5
2021-06-05 06:21:49,1.0,1.55,186,163,0.0,9.3,2.5
2021-06-05 06:42:26,1.0,8.73,151,88,1.0,31.8,2.5
2021-06-05 06:56:28,2.0,2.7,237,186,2.65,15.95,2.5
2021-06-05 06:41:07,1.0,9.27,140,138,3.58,39.43,2.5
2021-06-05 06:14:48,1.0,2.23,141,170,2.26,13.56,2.5
2021-06-05 06:24:43,1.0,2.06,79,229,0.0,10.8,2.5
2021-06-05 06:32:52,1.0,4.02,229,7,0.0,17.3,2.5
2021-06-05 06:18:44,1.0,0.86,42,74,0.0,6.3,0.0
2021-06-05 06:42:13,2.0,19.29,238,132,11.87,71.22,0.0
2021-06-05 06:12:17,1.0,3.73,263,186,4.89,21.19,2.5
2021-06-05 06:27:47,2.0,2.38,90,231,0.0,11.8,2.5
2021-06-05 06:49:36,3.0,1.42,162,100,7.0,16.3,2.5
2021-06-05 06:18:14,1.0,0.53,237,141,0.0,7.8,2.5
2021-06-05 06:58:22,1.0,2.41,140,100,3.7,18.5,2.5
2021-06-05 06:38:39,1.0,1.95,229,186,3.39,14.69,2.5
2021-06-05 06:46:56,1.0,4.01,186,75,0.0,17.3,2.5
2021-06-05 06:15:12,1.0,21.33,143,132,12.37,74.22,2.5
2021-06-05 06:36:26,1.0,5.75,132,130,0.0,19.05,0.0
2021-06-05 06:24:37,1.0,3.06,125,48,3.45,17.25,2.5
2021-06-05 06:38:40,1.0,0.64,48,68,1.0,8.3,2.5
2021-06-05 06:43:43,1.0,1.21,186,161,1.76,10.56,2.5
2021-06-05 06:53:48,1.0,0.31,186,164,1.76,10.56,2.5
2021-06-05 06:52:23,1.0,2.0,75,141,2.7,13.5,2.5
2021-06-05 06:58:58,2.0,1.9,237,170,2.0,12.8,2.5
2021-06-05 06:00:24,2.0,13.6,137,123,0.0,42.8,2.5
2021-06-05 06:31:48,1.0,0.8,74,75,1.59,6.89,0.0
2021-06-05 06:40:36,1.0,1.32,236,140,2.06,12.36,2.5
2021-06-05 06:49:36,1.0,1.82,140,142,2.56,15.36,2.5
2021-06-05 06:24:53,1.0,10.54,142,138,3.0,38.3,2.5
2021-06-05 06:12:30,1.0,3.22,48,107,0.0,15.3,2.5
2021-06-05 06:44:32,1.0,2.7,74,141,2.0,14.3,2.5
2021-06-05 06:12:40,1.0,1.72,238,263,0.0,11.3,2.5
2021-06-05 06:31:01,1.0,3.2,162,144,0.0,16.8,2.5
2021-06-05 06:48:26,1.0,3.2,211,50,1.0,16.3,2.5
2021-06-05 06:37:33,1.0,2.44,47,235,2.36,14.16,0.0
2021-06-05 06:26:28,1.0,4.37,24,246,3.56,21.36,2.5
2021-06-05 06:41:03,1.0,1.17,48,163,0.0,8.8,2.5
2021-06-05 06:47:15,1.0,1.73,163,186,0.0,10.3,2.5
2021-06-05 06:52:57,1.0,9.8,234,138,7.67,46.02,2.5
2021-06-05 06:33:48,1.0,6.4,170,256,5.0,29.8,2.5
2021-06-05 06:08:06,1.0,9.5,137,235,20.0,66.3,2.5
2021-06-05 06:57:50,1.0,1.7,107,158,2.45,14.75,2.5
2021-06-05 06:36:21,1.0,1.15,186,230,0.0,9.3,2.5
2021-06-05 06:50:12,1.0,1.27,186,234,1.96,11.76,2.5
2021-06-05 06:05:13,1.0,6.4,249,226,1.0,26.8,2.5
2021-06-05 06:30:48,1.0,3.81,186,75,0.0,15.8,2.5
2021-06-05 06:24:30,5.0,2.65,140,233,1.92,14.72,2.5
2021-06-05 06:32:46,5.0,3.86,170,75,0.84,17.64,2.5
2021-06-05 06:50:31,5.0,1.9,43,100,1.2,12.5,2.5
2021-06-05 06:08:44,1.0,2.07,263,74,0.0,11.8,2.5
2021-06-05 06:22:02,1.0,6.82,75,68,0.0,26.8,2.5
2021-06-05 06:51:07,1.0,2.91,234,143,1.0,15.3,2.5
2021-06-05 06:52:55,1.0,0.98,236,237,3.0,11.8,2.5
2021-06-05 06:08:01,1.0,1.9,143,166,2.15,12.95,2.5
2021-06-05 06:24:17,1.0,3.1,48,238,2.2,17.0,2.5
2021-06-05 06:44:34,1.0,1.0,143,50,1.5,10.8,2.5
2021-06-05 06:35:13,1.0,17.9,132,148,14.1,70.65,2.5
2021-06-05 06:26:26,1.0,10.03,82,130,0.0,30.3,0.0
2021-06-05 06:33:23,4.0,12.48,68,138,7.86,47.16,2.5
2021-06-05 06:21:35,1.0,0.49,48,68,1.36,8.16,2.5
2021-06-05 06:28:58,1.0,1.27,186,48,0.0,8.8,2.5
