tpep_pickup_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,tip_amount,total_amount,congestion_surcharge
2021-01-01 06:10:17,2.0,5.6,141,42,0.0,20.3,2.5
2021-01-01 06:36:41,1.0,1.46,236,239,2.26,13.56,2.5
2021-01-01 06:39:35,1.0,1.13,263,140,1.66,9.96,2.5
2021-01-01 06:49:00,1.0,0.92,262,140,1.66,9.96,2.5
2021-01-01 06:45:54,1.0,7.56,239,127,4.2,30.0,2.5
2021-01-01 06:05:20,2.0,0.06,164,164,0.0,5.8,2.5
2021-01-01 06:04:56,1.0,1.4,151,239,0.0,10.3,2.5
2021-01-01 06:04:40,1.0,1.0,107,234,2.3,11.6,2.5
2021-01-01 06:20:21,1.0,5.7,107,7,0.0,21.8,2.5
2021-01-01 06:48:10,1.0,1.2,141,262,2.3,11.6,2.5
2021-01-01 06:59:35,2.0,0.7,236,236,0.0,7.8,2.5
2021-01-01 06:39:04,6.0,2.91,107,141,4.14,17.94,2.5
2021-01-01 06:58:22,4.0,1.35,236,43,0.0,9.8,2.5
2021-01-01 06:27:02,1.0,3.6,107,145,3.05,18.35,2.5
2021-01-01 06:56:02,1.0,0.9,140,237,0.0,8.8,2.5
2021-01-01 06:46:03,1.0,0.96,186,170,2.45,12.25,2.5
2021-01-01 06:52:16,1.0,5.0,151,244,1.68,18.48,0.0
2021-01-01 06:13:27,5.0,0.85,247,42,5.0,10.8,0.0
2021-01-01 06:42:55,1.0,0.92,239,236,0.0,8.8,2.5
2021-01-01 06:05:06,1.0,0.59,43,75,0.0,5.8,0.0
2021-01-01 06:14:02,1.0,1.75,246,239,1.0,11.3,2.5
2021-01-01 06:34:44,1.0,1.09,186,170,0.0,8.3,2.5
2021-01-01 06:56:13,5.0,2.21,236,163,2.46,14.76,2.5
2021-01-01 06:02:11,1.0,0.54,164,161,0.0,7.8,2.5
2021-01-01 06:13:36,1.0,5.44,113,238,4.16,24.96,2.5
2021-01-01 06:03:55,1.0,1.25,142,162,0.0,10.3,2.5
2021-01-01 06:25:55,1.0,1.8,24,74,5.0,14.3,0.0
2021-01-01 06:54:59,2.0,2.0,162,50,2.45,14.75,2.5
2021-01-01 06:24:12,1.0,0.92,41,166,0.0,5.8,0.0
2021-01-01 06:47:38,2.0,0.9,238,166,1.15,6.95,0.0
2021-01-01 06:55:58,1.0,9.4,151,88,1.0,32.3,2.5
2021-01-01 06:05:08,1.0,3.6,100,151,3.25,19.55,2.5
2021-01-01 06:19:44,1.0,0.8,24,41,0.0,6.3,0.0
2021-01-01 06:14:37,1.0,0.48,48,163,1.36,8.16,2.5
2021-01-01 06:21:09,1.0,1.05,48,142,0.0,8.8,2.5
2021-01-01 06:35:55,1.0,1.74,238,41,0.0,11.8,2.5
2021-01-01 06:39:47,1.0,4.03,231,107,1.0,17.8,2.5
2021-01-01 06:15:07,1.0,11.44,132,138,0.0,32.8,0.0
2021-01-01 06:04:29,1.0,1.89,90,163,1.7,13.0,2.5
2021-01-01 06:17:23,1.0,1.2,48,142,1.86,11.16,2.5
2021-01-01 06:13:13,6.0,0.34,186,186,0.0,9.3,2.5
2021-01-01 06:23:42,1.0,1.9,263,229,2.55,12.85,2.5
2021-01-01 06:31:17,1.0,1.2,233,48,0.0,10.3,2.5
2021-01-01 06:50:47,1.0,0.4,239,239,4.0,10.8,2.5
2021-01-01 06:57:57,1.0,0.9,238,43,0.0,5.3,0.0
2021-01-01 06:46:37,1.0,7.28,61,61,8.04,34.84,0.0
2021-01-01 06:42:40,2.0,2.1,186,143,3.5,15.3,2.5
2021-01-01 06:33:02,1.0,1.9,140,263,0.0,11.3,2.5
2021-01-01 06:48:49,1.0,4.6,239,244,4.0,22.3,2.5
2021-01-01 06:33:50,1.0,6.58,263,262,0.0,22.3,2.5
2021-01-01 06:33:16,1.0,4.6,148,48,0.0,19.8,2.5
2021-01-01 06:54:27,1.0,4.87,48,42,0.0,20.3,2.5
2021-01-01 06:51:45,1.0,4.5,232,140,3.0,21.8,2.5
2021-01-01 06:37:13,1.0,1.3,186,137,0.0,10.3,2.5
2021-01-01 06:08:53,1.0,14.4,107,1,12.8,76.85,0.0
2021-01-01 06:52:00,4.0,0.8,164,137,0.7,10.0,2.5
2021-01-01 06:11:02,2.0,1.84,170,249,2.16,12.96,2.5
2021-01-01 06:24:54,1.0,9.8,186,26,5.7,38.0,2.5
2021-01-01 06:15:50,1.0,1.1,162,68,0.0,9.3,2.5
2021-01-01 06:59:27,1.0,2.4,236,142,2.0,14.8,2.5
2021-01-01 06:49:44,2.0,1.0,79,249,2.32,11.62,2.5
2021-01-01 06:04:58,1.0,3.46,41,141,4.0,19.8,2.5
2021-01-01 06:26:23,1.0,0.78,41,151,0.0,5.8,0.0
2021-01-01 06:34:23,1.0,0.21,41,43,0.0,3.8,0.0
2021-01-01 06:07:49,1.0,27.15,132,251,0.0,87.42,0.0
2021-01-01 06:18:35,1.0,1.46,79,137,0.0,9.3,2.5
2021-01-01 06:33:13,1.0,3.42,229,4,3.06,18.36,2.5
2021-01-01 06:58:57,1.0,0.99,229,140,1.76,10.56,2.5
2021-01-01 06:32:00,1.0,2.87,152,74,3.84,16.64,0.0
2021-01-01 06:05:05,1.0,4.02,238,233,3.66,21.96,2.5
2021-01-01 06:54:31,1.0,1.55,163,186,1.96,11.76,2.5
2021-01-01 06:11:12,1.0,13.76,48,249,0.0,47.3,2.5
2021-01-01 06:38:57,1.0,2.8,263,230,2.95,17.75,2.5
2021-01-01 06:53:30,1.0,3.1,230,193,0.0,15.3,2.5
2021-01-01 06:47:00,1.0,4.7,244,153,0.0,17.8,0.0
2021-01-01 06:42:02,1.0,1.69,141,161,0.0,9.8,2.5
2021-01-01 06:55:55,3.0,1.84,79,231,2.36,14.16,2.5
2021-01-01 06:51:45,6.0,1.64,142,140,0.0,11.3,2.5
2021-01-01 06:14:24,5.0,0.11,47,47,0.0,3.3,0.0
2021-01-01 06:33:19,1.0,1.1,186,137,2.55,12.85,2.5
2021-01-01 06:46:35,1.0,2.0,107,100,5.0,16.8,2.5
2021-01-01 06:48:52,1.0,2.0,74,140,0.0,11.8,2.5
2021-01-01 06:57:57,1.0,1.3,140,43,5.0,15.8,2.5
2021-01-01 06:24:49,1.0,3.49,100,75,1.0,16.3,2.5
2021-01-01 06:37:33,1.0,5.32,75,244,0.0,18.3,0.0
2021-01-01 06:25:55,1.0,0.5,140,140,1.2,8.0,2.5
2021-01-01 06:37:53,2.0,4.2,140,48,5.0,23.3,2.5
2021-01-01 06:58:00,1.0,8.1,100,244,0.0,27.3,2.5
2021-01-01 06:59:37,1.0,3.6,263,107,0.0,15.3,2.5
2021-01-01 06:50:22,1.0,1.4,236,140,1.86,11.16,2.5
2021-01-01 06:10:43,1.0,2.08,79,186,0.0,13.3,2.5
2021-01-01 06:03:00,1.0,4.4,166,140,0.0,18.3,2.5
2021-01-01 06:26:59,1.0,1.32,75,263,2.64,11.44,2.5
2021-01-01 06:31:46,1.0,1.42,263,75,0.0,9.3,2.5
2021-01-01 06:37:37,6.0,1.01,100,230,0.0,8.8,2.5
2021-01-01 06:47:05,6.0,1.42,186,158,2.0,12.3,2.5
2021-01-01 06:54:10,1.0,1.2,233,107,2.2,11.0,2.5
2021-01-01 06:24:58,3.0,1.76,163,186,0.0,11.3,2.5
2021-01-01 06:35:55,3.0,0.77,68,186,0.0,8.3,2.5
2021-01-01 06:46:28,3.0,1.13,163,143,0.0,9.8,2.5
2021-01-01 06:39:21,1.0,1.07,186,161,1.0,9.3,2.5
2021-01-01 06:44:54,1.0,4.5,161,230,0.0,20.3,2.5
2021-01-01 06:18:36,1.0,0.9,48,230,2.05,10.35,2.5
2021-01-01 06:18:09,1.0,5.05,87,68,0.0,20.3,2.5
2021-01-01 06:42:02,1.0,2.29,48,239,1.77,13.57,2.5
2021-01-01 06:23:08,1.0,18.89,132,100,0.0,61.42,2.5
2021-01-01 06:26:50,1.0,1.49,90,246,0.0,10.3,2.5
2021-01-01 06:47:05,1.0,1.59,142,161,1.5,11.8,2.5
2021-01-01 06:29:59,1.0,1.48,140,229,0.0,10.3,2.5
2021-01-01 06:41:55,1.0,2.81,262,166,2.96,17.76,2.5
2021-01-01 06:56:39,1.0,3.29,166,244,0.0,13.3,0.0
2021-01-01 06:46:57,1.0,1.3,186,137,2.15,12.95,2.5
2021-01-01 06:29:47,1.0,1.22,244,244,3.0,10.8,0.0
2021-01-01 06:42:29,1.0,3.0,244,151,0.0,11.3,0.0
2021-01-01 06:58:13,1.0,1.56,244,152,0.0,8.3,0.0
2021-01-01 06:46:03,1.0,1.29,143,238,0.0,9.8,2.5
2021-01-01 06:27:49,1.0,1.1,79,137,1.66,9.96,2.5
2021-01-01 06:17:31,4.0,18.22,107,132,13.82,69.12,2.5
2021-01-01 06:19:05,1.0,21.85,132,169,0.0,65.42,0.0
2021-01-01 06:37:54,1.0,5.7,186,179,0.0,21.3,2.5
2021-01-01 06:22:13,1.0,4.56,166,235,0.0,15.8,0.0
2021-01-01 06:35:26,1.0,2.37,235,153,0.0,10.3,0.0
2021-01-01 06:48:59,1.0,5.7,148,146,2.0,23.8,2.5
2021-01-01 06:23:42,1.0,8.51,263,138,7.0,40.42,2.5
2021-01-01 06:41:00,1.0,2.6,107,263,2.0,14.8,2.5
2021-01-01 06:04:11,1.0,0.76,48,230,1.28,9.08,2.5
2021-01-01 06:11:03,1.0,0.77,230,164,1.46,8.76,2.5
2021-01-01 06:30:34,1.0,1.23,48,163,0.0,9.3,2.5
2021-01-01 06:38:06,1.0,17.05,230,132,11.06,66.36,2.5
2021-01-01 06:06:19,1.0,0.75,100,230,0.0,8.3,2.5
2021-01-01 06:21:00,1.0,1.47,48,233,0.0,10.3,2.5
2021-01-01 06:37:19,1.0,2.06,236,142,0.0,11.8,2.5
2021-01-01 06:42:44,2.0,18.67,33,132,10.56,63.36,0.0
2021-01-01 06:11:00,1.0,0.89,100,164,1.66,9.96,2.5
2021-01-01 06:20:53,1.0,2.55,234,229,3.58,17.88,2.5
2021-01-01 06:50:50,1.0,16.97,79,214,0.0,57.42,2.5
2021-01-01 06:27:12,1.0,10.27,132,92,8.94,38.74,0.0
2021-01-01 06:41:29,2.0,0.56,188,188,0.0,-4.8,0.0
2021-01-01 06:41:29,2.0,0.56,188,188,0.0,4.8,0.0
2021-01-01 06:07:27,1.0,7.27,226,166,2.0,30.3,2.5
2021-01-01 06:34:03,1.0,2.29,166,142,2.5,16.3,2.5
2021-01-01 06:47:45,1.0,4.82,163,7,0.0,20.8,2.5
2021-01-01 06:11:08,1.0,0.9,48,50,2.5,10.8,2.5
2021-01-01 06:19:02,1.0,2.36,48,239,0.0,13.3,2.5
2021-01-01 06:33:39,1.0,5.44,239,244,0.0,19.8,2.5
2021-01-01 06:50:59,1.0,2.84,48,151,2.76,16.56,2.5
2021-01-01 06:22:42,3.0,0.73,48,230,0.0,8.3,2.5
2021-01-01 06:47:12,3.0,2.26,100,137,0.0,12.8,2.5
2021-01-01 06:00:29,1.0,0.14,48,48,0.0,6.3,2.5
2021-01-01 06:37:41,1.0,0.05,243,243,0.0,14.3,0.0
2021-01-01 06:03:22,1.0,1.26,186,161,2.45,12.25,2.5
2021-01-01 06:14:13,1.0,15.69,161,1,10.0,83.55,0.0
2021-01-01 06:22:21,1.0,0.85,100,161,0.0,7.8,2.5
2021-01-01 06:48:55,1.0,18.88,132,125,0.0,69.3,0.0
2021-01-01 06:05:34,1.0,0.8,164,164,0.0,7.8,2.5
2021-01-01 06:56:22,1.0,6.7,233,196,0.0,29.42,2.5
2021-01-01 06:06:16,1.0,12.1,140,254,5.0,42.8,2.5
2021-01-01 06:17:52,1.0,2.85,239,68,0.0,15.3,2.5
2021-01-01 06:41:26,1.0,1.12,230,142,0.0,8.8,2.5
2021-01-01 06:25:26,1.0,3.16,48,137,0.0,14.8,2.5
2021-01-01 06:42:02,1.0,1.87,233,140,2.16,12.96,2.5
2021-01-01 06:12:53,1.0,0.59,152,42,1.59,6.89,0.0
2021-01-01 06:29:59,1.0,3.19,48,238,2.0,17.3,2.5
2021-01-01 06:42:52,1.0,2.47,238,161,6.65,19.95,2.5
2021-01-01 06:54:13,1.0,0.78,179,7,1.74,7.54,0.0
2021-01-01 06:04:47,1.0,3.98,161,238,3.26,19.56,2.5
2021-01-01 06:26:46,1.0,3.27,48,107,3.06,18.36,2.5
2021-01-01 06:04:45,6.0,1.03,75,236,0.0,8.3,2.5
2021-01-01 06:02:59,1.0,1.3,162,68,0.0,10.3,2.5
2021-01-01 06:31:35,1.0,12.3,48,134,0.0,44.42,2.5
2021-01-01 06:09:07,2.0,1.23,100,186,2.0,11.3,2.5
2021-01-01 06:49:39,2.0,2.26,230,140,2.46,14.76,2.5
2021-01-01 06:00:39,1.0,0.4,74,74,0.0,4.8,0.0
2021-01-01 06:08:10,1.0,1.3,74,75,0.0,7.3,0.0
2021-01-01 06:25:36,1.0,0.8,74,41,0.0,6.3,0.0
2021-01-01 06:45:01,1.0,1.5,263,140,1.47,11.27,2.5
2021-01-01 06:37:04,1.0,1.27,164,230,0.0,9.8,2.5
2021-01-01 06:45:40,1.0,1.25,48,163,0.0,9.3,2.5
2021-01-01 06:34:14,1.0,2.4,161,141,0.0,11.8,2.5
2021-01-01 06:18:00,1.0,17.03,132,42,11.78,70.7,0.0
2021-01-01 06:08:25,1.0,17.65,40,213,0.0,-51.3,-2.5
2021-01-01 06:08:25,1.0,17.65,40,213,0.0,51.3,2.5
2021-01-01 06:08:21,2.0,19.06,132,143,0.0,55.3,2.5
2021-01-01 06:47:12,2.0,17.47,50,1,15.51,93.06,0.0
2021-01-01 06:07:27,1.0,2.4,50,239,2.35,14.15,2.5
2021-01-01 06:24:07,1.0,1.5,68,158,2.9,12.7,2.5
2021-01-01 06:35:54,1.0,0.7,90,186,1.8,9.1,2.5
2021-01-01 06:47:42,2.0,9.4,144,42,0.0,30.8,2.5
2021-01-01 06:25:27,1.0,1.9,186,43,0.0,10.8,2.5
2021-01-01 06:17:45,1.0,1.69,141,137,2.06,12.36,2.5
2021-01-01 06:52:50,1.0,3.21,164,236,0.0,14.3,2.5
2021-01-01 06:15:16,1.0,2.51,263,161,2.46,14.76,2.5
2021-01-01 06:35:02,1.0,9.14,48,127,2.0,32.3,2.5
2021-01-01 06:47:39,1.0,0.98,238,75,0.0,6.3,0.0
2021-01-01 06:47:00,3.0,0.67,186,48,0.0,7.8,2.5
2021-01-01 06:50:57,1.0,1.44,161,68,1.96,11.76,2.5
2021-01-01 06:02:28,1.0,0.2,48,48,1.36,8.16,2.5
2021-01-01 06:06:00,1.0,0.49,48,48,0.0,7.8,2.5
2021-01-01 06:49:10,1.0,1.26,238,43,2.0,11.3,2.5
2021-01-01 06:11:09,1.0,1.62,239,50,2.94,12.74,2.5
2021-01-01 06:44:11,1.0,0.97,48,50,0.0,9.3,2.5
2021-01-01 06:03:40,1.0,4.9,238,244,1.5,19.3,0.0
2021-01-01 06:24:51,1.0,10.8,116,65,0.0,37.3,2.5
2021-01-01 06:45:39,1.0,1.74,141,137,0.0,10.3,2.5
2021-01-01 06:55:01,1.0,2.0,48,137,3.05,15.35,2.5
2021-01-01 06:33:03,1.0,3.7,24,48,0.0,15.3,2.5
2021-01-01 06:54:30,1.0,7.03,129,236,0.0,26.8,2.5
2021-01-01 06:56:10,1.0,18.22,132,60,0.0,56.42,0.0
2021-01-01 06:59:17,2.0,1.92,140,75,2.26,13.56,2.5
2021-01-01 06:56:39,1.0,0.58,236,43,1.0,8.3,2.5
2021-01-01 06:51:03,1.0,3.94,233,75,2.2,18.0,2.5
2021-01-01 06:59:23,1.0,1.47,238,263,2.0,9.8,0.0
2021-01-01 06:59:30,1.0,0.99,236,75,0.0,7.8,2.5
2021-01-01 06:56:48,1.0,10.72,239,138,10.23,51.15,2.5
2021-01-04 06:07:29,1.0,0.27,237,141,0.0,7.3,2.5
2021-01-04 06:20:43,1.0,0.67,237,140,0.0,7.8,2.5
2021-01-04 06:04:59,1.0,1.36,186,230,0.0,10.3,2.5
2021-01-04 06:00:40,1.0,4.67,132,139,0.0,16.8,0.0
2021-01-04 06:11:42,1.0,0.9,186,170,2.2,11.0,2.5
2021-01-04 06:29:29,1.0,1.1,186,161,2.0,11.3,2.5
2021-01-04 06:53:28,1.0,1.7,142,237,2.45,14.75,2.5
2021-01-04 06:41:02,1.0,1.32,229,237,2.0,11.8,2.5
2021-01-04 06:01:29,2.0,4.0,132,216,0.0,14.3,0.0
2021-01-04 06:41:48,1.0,18.5,132,55,10.25,61.55,0.0
2021-01-04 06:47:10,1.0,4.13,186,43,4.0,22.3,2.5
2021-01-04 06:46:41,1.0,2.5,224,148,2.65,15.95,2.5
2021-01-04 06:44:56,6.0,0.81,48,163,0.0,7.8,2.5
2021-01-04 06:52:00,6.0,0.57,48,230,0.0,7.3,2.5
2021-01-04 06:22:19,1.0,2.8,141,100,1.0,14.3,2.5
2021-01-04 06:39:47,1.0,1.2,100,233,0.0,9.8,2.5
2021-01-04 06:53:31,1.0,0.6,170,137,0.5,7.8,2.5
2021-01-04 06:56:46,1.0,1.3,137,229,1.95,11.75,2.5
2021-01-04 06:56:33,6.0,0.64,100,230,1.0,8.3,2.5
2021-01-04 06:50:25,1.0,18.32,132,236,12.28,73.7,2.5
2021-01-04 06:54:56,1.0,4.5,226,137,0.0,18.3,2.5
2021-01-04 06:58:11,1.0,1.5,13,87,1.96,11.76,2.5
2021-01-04 06:03:30,2.0,0.81,162,164,2.0,10.3,2.5
2021-01-04 06:19:05,2.0,1.32,186,163,0.0,9.8,2.5
2021-01-04 06:30:28,3.0,1.15,186,161,1.0,9.8,2.5
2021-01-04 06:45:08,3.0,1.2,186,161,1.96,11.76,2.5
2021-01-04 06:01:56,1.0,4.0,238,48,3.55,21.35,2.5
2021-01-04 06:54:26,1.0,1.6,24,239,0.0,10.3,2.5
2021-01-04 06:18:21,1.0,20.92,132,239,0.0,61.42,2.5
2021-01-04 06:36:40,1.0,0.84,186,246,2.0,10.8,2.5
2021-01-04 06:58:08,1.0,15.43,68,259,0.0,51.3,2.5
2021-01-04 06:57:24,1.0,17.83,132,90,10.0,71.42,2.5
2021-01-04 06:34:45,1.0,2.03,166,143,2.95,14.75,2.5
2021-01-04 06:45:29,1.0,3.65,143,75,3.16,18.96,2.5
2021-01-04 06:07:08,1.0,17.9,132,50,12.0,73.42,2.5
2021-01-04 06:37:39,1.0,11.08,263,174,7.06,42.36,2.5
2021-01-04 06:57:29,1.0,2.8,24,142,1.25,15.55,2.5
2021-01-04 06:15:45,1.0,2.86,151,163,2.76,16.56,2.5
2021-01-04 06:43:09,1.0,1.23,100,246,1.76,10.56,2.5
2021-01-04 06:56:00,1.0,0.81,100,161,1.2,9.5,2.5
2021-01-04 06:32:03,1.0,1.0,79,113,0.0,8.8,2.5
2021-01-04 06:34:43,1.0,0.5,148,148,0.0,8.3,2.5
2021-01-04 06:51:51,1.0,0.95,79,249,2.33,11.63,2.5
2021-01-04 06:13:23,1.0,4.8,179,230,0.0,19.8,2.5
2021-01-04 06:38:29,1.0,0.6,186,90,2.15,9.45,2.5
2021-01-04 06:17:36,1.0,1.0,186,170,1.75,10.55,2.5
2021-01-04 06:51:27,1.0,1.66,43,263,2.26,13.56,2.5
2021-01-04 06:47:48,1.0,4.8,151,246,4.0,21.8,2.5
2021-01-04 06:44:41,1.0,0.63,140,140,1.46,8.76,2.5
2021-01-04 06:50:01,1.0,1.49,263,43,2.0,12.8,2.5
2021-01-04 06:34:30,1.0,1.9,237,230,2.26,13.56,2.5
2021-01-04 06:51:59,2.0,2.0,142,75,0.0,12.3,2.5
2021-01-04 06:16:28,1.0,1.0,236,75,2.05,10.35,2.5
2021-01-04 06:22:28,1.0,5.7,75,246,0.0,21.3,2.5
2021-01-04 06:42:42,1.0,0.9,50,142,1.0,9.3,2.5
2021-01-04 06:53:31,1.0,1.8,142,140,1.2,13.0,2.5
2021-01-04 06:52:07,1.0,5.35,239,231,3.04,23.34,2.5
2021-01-04 06:15:43,2.0,2.6,263,161,2.55,15.35,2.5
2021-01-04 06:31:46,1.0,0.3,170,162,0.0,6.8,2.5
2021-01-04 06:48:51,1.0,2.5,170,236,0.0,12.8,2.5
2021-01-04 06:27:28,1.0,1.5,170,90,0.0,10.8,2.5
2021-01-04 06:42:39,1.0,1.4,186,249,0.0,9.3,2.5
2021-01-04 06:27:05,1.0,1.16,186,161,1.96,11.76,2.5
2021-01-04 06:46:41,1.0,1.23,186,230,1.0,9.8,2.5
2021-01-04 06:56:55,1.0,1.2,186,161,0.93,10.23,2.5
2021-01-04 06:58:57,2.0,1.91,113,161,2.26,13.56,2.5
2021-01-04 06:50:01,1.0,2.0,170,4,3.5,15.3,2.5
2021-01-04 06:51:54,1.0,3.6,224,231,3.35,20.15,2.5
2021-01-04 06:25:24,1.0,3.19,238,100,2.0,15.8,2.5
2021-01-04 06:29:24,1.0,8.81,132,96,5.46,32.76,0.0
2021-01-04 06:17:15,1.0,1.03,229,161,0.0,8.8,2.5
2021-01-04 06:14:12,1.0,1.5,100,162,2.3,11.6,2.5
2021-01-04 06:31:21,1.0,0.9,100,48,1.0,8.8,2.5
2021-01-04 06:39:10,2.0,0.8,48,230,0.0,8.8,2.5
2021-01-04 06:24:32,1.0,6.94,132,28,0.0,21.3,0.0
2021-01-04 06:55:50,2.0,13.47,132,129,9.95,49.75,0.0
2021-01-04 06:53:41,1.0,2.3,233,237,0.0,12.3,2.5
2021-01-04 06:39:29,1.0,6.6,68,260,1.0,30.92,2.5
2021-01-04 06:28:24,2.0,4.4,132,216,0.0,14.3,0.0
2021-01-04 06:58:37,1.0,5.9,132,203,4.7,23.5,0.0
2021-01-04 06:39:42,1.0,11.0,132,61,0.0,35.3,0.0
2021-01-04 06:28:54,1.0,17.89,132,255,0.0,48.8,0.0
2021-01-04 06:37:18,1.0,1.66,237,162,0.0,9.8,2.5
2021-01-04 06:43:52,1.0,2.26,170,142,0.0,12.8,2.5
2021-01-04 06:13:53,1.0,0.78,48,246,0.0,8.3,2.5
2021-01-04 06:32:36,1.0,1.26,48,142,2.45,12.25,2.5
2021-01-04 06:36:59,2.0,1.35,107,162,0.88,9.68,2.5
2021-01-04 06:41:59,1.0,17.71,132,162,13.82,69.12,2.5
2021-01-04 06:13:56,1.0,1.14,68,230,2.2,11.0,2.5
2021-01-04 06:28:06,1.0,3.8,186,226,3.61,27.66,2.5
2021-01-04 06:03:42,1.0,2.26,263,41,0.0,12.3,2.5
2021-01-04 06:19:30,1.0,1.66,74,151,0.0,10.3,0.0
2021-01-04 06:47:57,1.0,2.27,236,233,1.0,13.3,2.5
2021-01-04 06:17:30,1.0,7.29,186,168,4.64,30.44,2.5
2021-01-04 06:47:46,1.0,1.11,74,74,1.7,8.5,0.0
2021-01-04 06:03:43,1.0,0.5,238,239,1.65,9.95,2.5
2021-01-04 06:36:15,1.0,9.8,164,243,0.0,34.3,2.5
2021-01-04 06:33:36,6.0,0.81,233,161,1.66,9.96,2.5
2021-01-04 06:01:50,2.0,0.7,68,246,0.88,9.68,2.5
2021-01-04 06:22:07,1.0,0.8,186,246,0.0,8.8,2.5
